field0	field1	field2	field3	field4	field5
131	134217728	0	0	0	0
132	134217728	0	0	0	0
133	134217728	0	0	0	0
134	134217728	0	0	0	0
135	134217728	0	0	0	0
136	134217728	0	0	0	0
137	134217728	0	0	0	0
138	134217728	0	0	0	0
139	134217728	0	0	0	0
140	134217728	0	0	0	0
141	134217728	0	0	0	0
142	134217728	0	0	0	0
143	134217728	0	0	0	0
144	134217728	0	0	0	0
145	134217728	0	0	0	0
146	134217728	0	0	0	0
147	134217728	0	0	0	0
148	134217728	0	0	0	0
149	134217728	0	0	0	0
150	134217728	0	0	0	0
151	134217728	0	0	0	0
152	134217728	0	0	0	0
153	134217728	0	0	0	0
154	134217728	0	0	0	0
155	0	0	134217728	0	0
156	0	0	134217728	0	0
158	0	0	134217728	0	0
159	0	0	134217728	0	0
160	0	0	0	0	-1
161	0	0	0	0	-1
162	0	0	1073741969	0	0
163	0	0	17	0	0
164	0	0	1073741826	0	0
165	0	0	145	0	0
166	0	0	145	0	0
167	0	0	145	0	0
168	0	0	145	0	0
169	0	0	145	0	0
170	0	0	1	0	0
171	0	0	1	0	0
172	0	0	1	0	0
173	0	0	1	0	0
174	0	0	16	0	0
175	0	0	16	0	0
176	0	0	17	0	0
177	0	0	16	0	0
178	0	0	1	0	0
179	0	0	144	0	0
181	134217728	0	0	0	0
182	0	0	134217728	0	0
183	0	0	134217728	0	0
184	2	0	0	0	0
185	134217728	0	0	0	0
186	134217728	0	0	0	0
187	134217728	0	0	0	0
188	134217728	0	0	0	0
189	134217728	0	0	0	0
190	1073741824	0	2	0	0
191	0	0	0	0	-1
192	0	0	1073741826	0	0
193	0	0	0	0	2
194	0	0	0	0	-1
195	-2147483648	0	134217728	0	0
196	0	0	144	0	0
197	0	0	0	0	5
198	0	0	0	0	2
199	0	0	0	0	5
200	0	0	0	0	-1
201	0	0	0	0	-1
202	0	0	0	0	-1
204	0	0	262144	0	0
205	0	0	262144	0	0
209	0	0	150994944	0	0
210	0	0	65536	0	0
211	0	0	134217728	0	0
212	0	0	-2145386496	0	2
213	0	0	1	0	0
214	0	0	8192	0	0
215	0	0	0	0	3
216	0	0	134217728	0	0
217	-2147483648	0	0	0	0
218	0	0	1	0	0
219	0	0	1	0	0
220	0	0	1	0	0
221	0	0	134217728	0	0
223	0	0	16	0	0
224	0	0	149	0	0
225	134217728	0	0	0	0
226	0	0	0	0	1
228	0	0	131072	0	0
229	0	0	134217728	0	0
230	0	0	134217728	0	0
231	0	0	134217728	0	0
235	671588450	0	1073741969	0	0
236	671588450	0	1073741969	0	0
238	2	0	0	0	4
239	0	0	17	0	0
241	0	0	17	0	0
245	0	0	1073741824	0	0
246	0	0	1073741824	0	0
247	1140883583	0	0	0	0
248	1409319071	0	0	0	0
249	1409319071	0	0	0	0
250	0	0	17	0	0
251	671588450	0	1073741969	0	0
253	0	0	144	0	0
254	0	0	134217728	0	0
255	0	0	144	0	0
256	671588450	0	1073741969	0	0
257	134217728	0	0	0	0
259	0	0	1073741824	0	0
260	0	0	0	0	4
261	0	0	8192	0	0
262	0	0	8192	0	0
263	0	0	8192	0	0
264	0	0	16384	0	0
265	0	0	16384	0	0
266	0	0	16384	0	0
267	0	0	134217728	0	0
268	134217728	0	0	0	0
269	0	0	134217728	0	0
270	134217728	0	0	0	0
271	0	0	134217728	0	0
272	0	0	134217728	0	0
273	0	0	134217728	0	0
274	0	0	134217728	0	0
275	0	0	0	0	2
276	0	0	0	0	3
277	0	0	134217728	0	0
278	1073741824	0	0	0	0
279	1073741824	0	0	0	0
280	1073741824	0	0	0	0
281	134217728	0	0	0	0
282	0	0	134217728	0	0
283	0	0	134217728	0	0
284	134217728	0	0	0	0
285	671588450	0	1073741969	0	0
286	0	0	0	0	-1
288	0	0	134217728	0	0
289	0	0	0	0	-1
290	0	0	0	0	-1
291	0	0	0	0	-1
292	0	0	0	0	-1
293	0	0	0	0	-1
294	0	0	0	0	-1
295	0	0	0	0	-1
296	0	0	0	0	-1
297	0	0	0	0	-1
298	0	0	0	0	-1
299	0	0	1	0	0
300	671588450	0	1073741969	0	0
301	0	0	134217728	0	0
302	134217728	0	-2130706432	0	0
303	0	0	1073741826	0	0
304	134217728	0	-2147483648	0	0
305	1073741824	0	0	0	0
310	2	0	0	0	0
313	0	0	131072	0	0
314	0	0	131072	0	0
315	0	0	262144	0	0
316	0	0	262144	0	0
317	0	0	262144	0	0
318	0	0	262144	0	0
319	0	0	262144	0	0
325	134217728	0	0	0	0
326	0	0	0	0	2
327	0	0	0	0	2
328	134217728	0	0	0	0
329	0	0	536870912	0	0
330	0	0	536870912	0	0
332	671588450	0	1073741969	0	0
333	1073742079	0	0	0	0
334	0	0	2097152	0	0
338	0	0	134217728	0	0
339	0	0	134217728	0	0
340	0	0	134217728	0	0
341	0	0	134217728	0	0
342	0	0	134217728	0	0
343	0	0	134217728	0	0
344	0	0	134217728	0	0
345	0	0	134217728	0	0
346	0	0	65536	0	0
349	134217728	0	-2147483648	0	0
351	671588450	0	1073741969	0	0
352	0	0	134217728	0	0
353	0	0	134217728	0	0
354	134217728	0	-2147483648	0	0
358	671588450	0	1073741969	0	0
359	0	0	134217728	0	0
360	2	0	0	0	0
361	1073741824	0	0	0	0
362	0	0	1073741824	0	0
363	-805248769	0	0	0	0
364	0	0	0	0	-1
365	0	0	0	0	-1
366	0	0	536870912	0	0
368	0	0	134217728	0	0
369	671588450	0	1073741969	0	0
370	671588450	0	1073741969	0	0
371	671588450	0	1073741969	0	0
372	671588450	0	1073741969	0	0
373	671588450	0	1073741969	0	0
374	671588450	0	1073741969	0	0
375	671588450	0	1073741969	0	0
376	671588450	0	1073741969	0	0
377	134217728	0	-2147483648	0	0
378	2	0	0	0	0
379	671588450	0	1073741969	0	0
380	671588450	0	1073741969	0	0
381	671588450	0	1073741969	0	0
382	671588450	0	1073741969	0	0
383	671588450	0	1073741969	0	0
384	671588450	0	1073741969	0	0
385	671588450	0	1073741969	0	0
386	671588450	0	1073741969	0	0
387	671588450	0	1073741969	0	0
388	671588450	0	1073741969	0	0
389	671588450	0	1073741969	0	0
391	1073741824	0	0	0	0
392	671588450	0	1073741969	0	0
393	671588450	0	1073741969	0	0
394	671588450	0	1073741969	0	0
395	671588450	0	1073741969	0	0
396	671588450	0	1073741969	0	0
397	671588450	0	1073741969	0	0
398	671588450	0	1073741969	0	0
399	671588450	0	1073741969	0	0
400	671588450	0	1073741969	0	0
401	671588450	0	1073741969	0	0
402	671588450	0	1073741969	0	0
407	0	0	134217728	0	0
408	671588450	0	1073741969	0	0
409	671588450	0	1073741969	0	0
410	134217728	0	0	0	0
412	0	0	16	0	0
413	1073741824	0	2	0	0
414	1073741824	0	0	0	0
415	0	0	1073741826	0	0
417	0	0	1	0	0
418	0	0	1	0	0
420	0	0	1	0	0
421	0	0	16	0	0
423	1073741826	0	0	0	5
424	0	0	1	0	0
425	0	0	131072	0	0
426	0	0	134217728	0	0
427	134217728	0	-2147483648	0	0
430	671588450	0	1073741969	0	0
432	0	0	134217728	0	0
433	671588450	0	1073741969	0	0
435	0	0	134217728	0	0
436	134217728	0	-2147483648	0	0
437	1073741824	0	0	0	0
438	0	0	0	0	2
439	671588450	0	1073741969	0	0
441	0	0	145	0	0
442	0	0	65536	0	0
443	0	0	0	0	-1
444	0	0	134217728	0	0
446	1409319071	0	0	0	0
447	1409319071	0	0	0	0
449	134217728	0	0	0	0
450	0	0	134217728	0	0
451	671588450	0	1073741969	0	0
452	671588450	0	1073741969	0	0
453	0	0	145	0	0
454	671588450	0	1073741969	0	0
455	0	0	145	0	0
456	0	0	134217728	0	0
457	671588450	0	1073741969	0	0
458	671588450	0	1073741969	0	0
459	0	0	145	0	0
460	671588450	0	1073741969	0	0
463	0	0	17	0	0
464	0	0	17	0	0
465	134217728	0	-2147483648	0	0
466	0	0	144	0	0
467	0	0	1	0	0
468	0	0	144	0	0
469	0	0	144	0	0
470	0	0	144	0	0
471	0	0	1	0	0
472	0	0	134217728	0	0
473	134217728	0	-2147483648	0	0
474	134217728	0	-2147483648	0	0
475	0	0	134217728	0	0
476	0	0	134217728	0	0
477	0	0	134217728	0	0
478	0	0	134217728	0	0
479	0	0	145	0	0
480	671588450	0	1073741969	0	0
481	0	0	134217728	0	0
482	1073741826	0	0	0	0
483	2	0	1073741824	0	0
484	671588450	0	1073741969	0	0
485	1073741824	0	2	0	0
486	1073741824	0	0	0	0
487	1073741824	0	0	0	0
488	1073741824	0	0	0	0
489	134217728	0	-2147483648	0	0
490	0	0	1073741826	0	0
491	0	0	1073741826	0	0
492	0	0	134217728	0	0
493	0	0	134217728	0	0
498	0	0	131072	0	0
499	0	0	-133701377	0	0
500	0	0	134217728	0	0
501	0	0	-133701377	0	0
502	0	0	134217728	0	0
503	0	0	1073741824	0	0
504	0	0	0	0	-1
505	1073741826	0	0	0	5
506	1073741824	0	2	0	0
507	0	0	134217728	0	0
508	671588450	0	1073741969	0	0
509	671588450	0	1073741969	0	0
510	0	0	144	0	0
511	1073741824	0	2	0	0
512	-805248769	0	0	0	0
513	0	0	134217728	0	0
514	0	0	134217728	0	0
515	0	0	134217728	0	0
516	0	0	134217728	0	0
519	0	0	0	0	2
520	0	0	0	0	1
521	0	0	0	0	1
522	0	0	134217728	0	0
523	0	0	134217728	0	0
524	0	0	0	0	2
525	0	0	0	0	5
526	0	0	1	0	0
527	134217728	0	-2147483648	0	0
528	671588450	0	1073741969	0	0
529	335544320	0	0	0	0
530	671588450	0	1073741969	0	0
531	671588450	0	1073741969	0	0
532	671588450	0	1073741969	0	0
533	0	0	134217728	0	0
534	0	0	0	0	2
535	-738164513	0	0	0	0
536	1073741826	0	0	0	0
537	1073741826	0	0	0	0
545	0	0	0	0	4
546	0	0	0	0	-1
547	671588450	0	1073741969	0	0
548	0	0	134217728	0	0
556	1073741824	0	0	0	0
557	671588450	0	1073741969	0	0
561	0	0	134217728	0	0
562	0	0	1048576	0	0
563	0	0	1048576	0	0
564	0	0	65536	0	0
565	671588450	0	1073741969	0	0
566	671588450	0	1073741969	0	0
567	134217728	0	0	0	0
568	0	0	134217728	0	0
569	0	0	134217728	0	0
570	0	0	1048576	0	0
571	1409319071	0	0	0	0
572	1409319071	0	0	0	0
573	671588450	0	1073741969	0	0
574	671588450	0	1073741969	0	0
575	671588450	0	1073741969	0	0
576	671588450	0	1073741969	0	0
577	671588450	0	1073741969	0	0
578	671588450	0	1073741969	0	0
579	671588450	0	1073741969	0	0
580	671588450	0	1073741969	0	0
581	671588450	0	1073741969	0	0
582	671588450	0	1073741969	0	0
583	671588450	0	1073741969	0	0
584	671588450	0	1073741969	0	0
585	671588450	0	1073741969	0	0
586	671588450	0	1073741969	0	0
587	671588450	0	1073741969	0	0
588	671588450	0	1073741969	0	0
589	671588450	0	1073741969	0	0
590	671588450	0	1073741969	0	0
591	671588450	0	1073741969	0	0
592	671588450	0	1073741969	0	0
593	671588450	0	1073741969	0	0
594	671588450	0	1073741969	0	0
595	671588450	0	1073741969	0	0
596	671588450	0	1073741969	0	0
597	671588450	0	1073741969	0	0
598	671588450	0	1073741969	0	0
599	671588450	0	1073741969	0	0
600	671588450	0	1073741969	0	0
601	671588450	0	1073741969	0	0
602	671588450	0	1073741969	0	0
603	671588450	0	1073741969	0	0
604	671588450	0	1073741969	0	0
605	0	0	0	0	-1
606	1073741826	0	0	0	0
607	0	0	64	0	0
608	0	0	144	0	0
610	0	0	134217728	0	0
611	1073741826	0	0	0	0
612	1073741826	0	0	0	0
613	1073741826	0	0	0	0
614	671588450	0	1073741969	0	0
615	0	0	0	0	-1
616	671588450	0	1073741969	0	0
617	134217728	0	0	0	0
618	0	0	134217728	0	0
619	1073741826	0	0	0	0
620	0	0	0	0	-1
621	2	0	1073741824	0	0
622	671588450	0	1073741969	0	0
623	671588450	0	1073741969	0	0
624	0	0	0	0	-1
625	671588450	0	1073741969	0	0
626	0	0	1	0	0
627	0	0	1	0	0
628	1409286303	0	0	0	0
629	0	0	64	0	0
630	0	0	64	0	0
631	0	0	64	0	0
632	0	0	64	0	0
633	0	0	64	0	0
634	0	0	64	0	0
635	134217728	0	0	0	0
636	134217728	0	0	0	0
637	134217728	0	0	0	0
642	134217728	0	0	0	0
643	134217728	0	0	0	0
644	134217728	0	0	0	0
645	134217728	0	0	0	0
646	134217728	0	0	0	0
677	0	0	134217728	0	0
680	0	0	-2013265920	0	0
681	671588450	0	1073741969	0	0
683	0	0	134217728	0	0
684	134217728	0	-2147483648	0	0
685	134217728	0	-2147483648	0	0
686	0	0	0	0	2
687	0	0	0	0	1
688	671588450	0	1073741969	0	0
689	0	0	134217728	0	0
690	0	0	1073741824	0	0
691	0	0	1073741824	0	0
692	0	0	1073741824	0	0
693	0	0	1073741824	0	0
694	0	0	1073741824	0	0
695	0	0	1073741824	0	0
696	0	0	1073741824	0	0
697	0	0	1073741824	0	0
698	0	0	335544320	0	0
699	0	0	144	0	0
700	1073741841	0	2	0	0
701	134217728	0	-2147483648	0	0
703	134217728	0	0	0	0
704	134217728	0	0	0	0
705	2	0	1073741824	0	0
706	0	0	2	0	0
707	0	0	2	0	0
708	0	0	2	0	0
709	0	0	1	0	0
710	0	0	1	0	0
711	0	0	2097152	0	0
712	1073741826	0	0	0	0
713	1073741826	0	0	0	0
714	1073741826	0	0	0	0
715	0	0	16777216	0	0
716	134217728	0	-2147483648	0	0
717	0	0	1073741826	0	0
718	0	0	1	0	0
719	2	0	0	0	0
724	671588450	0	1073741969	0	0
725	0	0	512	0	0
726	0	0	512	0	0
727	0	0	512	0	0
728	671588450	0	1073741969	0	0
729	671588450	0	1073741969	0	0
730	671588450	0	1073741969	0	0
731	0	0	1073741824	0	0
732	0	0	1073741824	0	0
733	0	0	1073741824	0	0
734	0	0	1073741824	0	0
735	0	0	134217728	0	0
736	2	0	0	0	0
737	335544320	0	0	0	0
738	2	0	0	0	0
739	0	0	-2147483648	0	0
741	1073741981	0	0	0	0
742	0	0	64	0	0
743	0	0	-1590689728	0	0
745	0	0	2097152	0	0
746	0	0	2097152	0	0
747	0	0	2097152	0	0
748	0	0	2097152	0	0
749	1073741824	0	0	0	0
751	134217728	0	0	0	0
752	0	0	1048576	0	0
753	0	0	1048576	0	0
754	2	0	0	0	0
755	0	0	0	0	1
756	134217728	0	-2147483648	0	0
757	2	0	1073741824	0	0
758	671588450	0	1073741969	0	0
760	0	0	1073741824	0	0
761	0	0	1073741824	0	0
762	0	0	1073741824	0	0
763	0	0	144	0	0
764	0	0	144	0	0
765	0	0	144	0	0
766	0	0	2	0	0
767	0	0	2	0	0
768	0	0	2	0	0
770	671588450	0	1073741969	0	0
771	0	0	134217728	0	0
772	0	0	1073741824	0	0
773	671588450	0	1073741969	0	0
774	0	0	2	0	0
775	0	0	0	0	-1
776	0	0	0	0	-1
777	0	0	0	0	-1
778	0	0	0	0	-1
779	0	0	0	0	-1
780	0	0	0	0	-1
781	0	0	0	0	-1
782	0	0	0	0	-1
783	0	0	0	0	-1
784	0	0	0	0	-1
785	0	0	0	0	-1
786	0	0	0	0	-1
787	0	0	0	0	1
788	0	0	0	0	2
789	0	0	0	0	-1
790	671588450	0	1073741969	0	0
793	0	0	536870912	0	0
794	0	0	512	0	0
795	0	0	512	0	0
796	0	0	512	0	0
797	0	0	512	0	0
798	0	0	512	0	0
799	0	0	512	0	0
800	0	0	512	0	0
801	0	0	512	0	0
803	0	0	2097152	0	0
804	0	0	1073741826	0	0
805	0	0	2097152	0	0
807	0	0	0	0	-1
808	0	0	0	0	-1
809	0	0	134217728	0	0
810	0	0	0	0	2
811	0	0	0	0	2
813	0	0	1073741824	0	0
814	0	0	0	0	-1
815	1075838978	0	0	0	0
816	134217728	0	-2147483648	0	0
817	-2013265920	0	0	0	0
818	134217728	0	-2147483648	0	0
819	671588450	0	1073741969	0	0
820	671588450	0	1073741969	0	0
821	671588450	0	1073741969	0	0
822	671588450	0	1073741969	0	0
823	671588450	0	1073741969	0	0
824	671588450	0	1073741969	0	0
825	0	0	1048576	0	0
826	0	0	1048576	0	0
827	0	0	0	0	-1
828	0	0	0	0	-1
829	0	0	1048576	0	0
830	1073741826	0	0	0	2
831	0	0	1	0	0
832	0	0	1	0	0
833	1073741824	0	0	0	0
834	1073741981	0	0	0	0
835	134217728	0	0	0	0
836	134217728	0	0	0	0
837	0	0	16	0	0
838	0	0	16	0	0
839	0	0	16	0	0
840	0	0	16	0	0
841	0	0	16	0	0
842	0	0	16	0	0
843	0	0	144	0	0
844	0	0	64	0	0
845	134217728	0	-2130706432	0	0
846	134217728	0	-2130706432	0	0
847	134217728	0	-2130706432	0	0
848	134217728	0	-2130706432	0	0
849	134217728	0	-2130706432	0	0
850	134217728	0	-2130706432	0	0
851	0	0	196608	0	0
852	0	0	2097152	0	0
853	0	0	1	0	0
854	0	0	1	0	0
855	1073741981	0	0	0	0
856	134217728	0	0	0	0
857	0	0	144	0	0
858	1073741824	0	0	0	0
859	1073741824	0	2	0	0
860	1073741824	0	0	0	0
861	1073741824	0	0	0	0
862	1073741824	0	0	0	0
863	0	0	1	0	0
864	0	0	1	0	0
866	671588450	0	1073741969	0	0
867	1073741824	0	0	0	0
868	0	0	64	0	0
870	0	0	1024	0	0
871	0	0	1024	0	0
872	0	0	1024	0	0
873	0	0	1024	0	0
874	0	0	1024	0	0
875	0	0	1024	0	0
876	0	0	1024	0	0
877	0	0	16	0	0
878	0	0	1	0	0
879	0	0	1	0	0
880	0	0	145	0	0
881	0	0	1073741824	0	0
882	0	0	2	0	0
883	0	0	64	0	0
884	0	0	0	0	-1
885	0	0	16	0	0
886	0	0	0	0	-1
887	0	0	16	0	0
889	1073741981	0	0	0	0
890	0	0	1073741824	0	0
891	2	0	0	0	0
892	0	0	0	0	2
893	0	0	0	0	1
894	134217728	0	-2147483648	0	0
895	1073741981	0	0	0	0
896	0	0	1073741824	0	0
898	0	0	134217728	0	0
899	0	0	0	0	2
900	1073741824	0	0	0	0
901	0	0	65536	0	0
903	134217728	0	-2147483648	0	0
904	134217728	0	0	0	0
905	335544320	0	0	0	0
906	2	0	1073741824	0	0
907	1073741824	0	2	0	0
908	1073741824	0	0	0	0
909	1073741843	0	4	0	0
910	0	0	0	0	-1
911	0	0	0	0	-1
912	0	0	0	0	-1
913	0	0	0	0	-1
914	0	0	0	0	-1
915	0	0	0	0	-1
925	0	0	1073741824	0	0
927	0	0	134217728	0	0
928	0	0	134217728	0	0
930	134217728	0	0	0	0
931	134217728	0	0	0	0
932	0	0	1	0	0
933	0	0	1	0	0
934	134217728	0	0	0	0
935	0	0	134217728	0	0
936	0	0	134217728	0	0
937	1409286399	0	0	0	0
938	0	0	134217728	0	0
939	1409286399	0	0	0	0
940	1409286399	0	0	0	0
942	0	0	134217728	0	0
943	0	0	134217728	0	0
944	0	0	134217728	0	0
946	0	0	1	0	0
947	0	0	16	0	0
948	0	0	16	0	0
951	2	0	1073741824	0	0
952	2	0	0	0	0
955	134217728	0	0	0	0
956	134217728	0	0	0	0
957	134217728	0	0	0	0
958	2	0	1073741824	0	0
959	2	0	1073741824	0	0
960	0	0	134217728	0	0
961	0	0	134217728	0	0
962	0	0	134217728	0	0
963	0	0	134217728	0	0
964	0	0	16	0	0
969	0	0	1	0	0
970	0	0	1	0	0
971	0	0	1	0	0
972	0	0	1	0	0
974	0	0	17	0	0
975	0	0	144	0	0
976	0	0	16	0	0
977	0	0	1	0	0
978	0	0	145	0	0
979	0	0	1	0	0
983	1073741824	0	0	0	0
984	2	0	1073741824	0	0
989	2	0	1073741824	0	0
990	2	0	1073741824	0	0
991	2	0	1073741824	0	0
993	1073741824	0	0	0	0
994	1073741824	0	0	0	0
995	1073741824	0	0	0	0
996	1073741824	0	0	0	0
997	134217728	0	-2147483648	0	0
998	134217728	0	0	0	0
999	134217728	0	0	0	0
1000	134217728	0	0	0	0
1003	0	0	1	0	0
1007	0	0	134217728	0	0
1008	-805248769	0	0	0	0
1009	-2147483648	0	0	0	0
1010	0	0	196608	0	0
1011	1073741824	0	2	0	0
1012	335544320	0	0	0	0
1013	-736067429	0	0	0	0
1014	-64954209	0	0	0	0
1016	2	0	0	0	0
1020	0	0	1073741824	0	0
1021	1073741826	0	0	0	5
1022	335544320	0	0	0	0
1024	2	0	1073741824	0	0
1025	0	0	335544320	0	0
1026	134217728	0	0	0	0
1027	1409286399	0	0	0	0
1028	1409286399	0	0	0	0
1029	1409286399	0	0	0	0
1030	1409286399	0	0	0	0
1031	0	0	0	0	-1
1032	134217728	0	0	0	0
1034	0	0	1	0	0
1035	0	0	0	0	2
1036	1409286399	0	0	0	0
1037	0	0	0	0	-1
1038	0	0	0	0	-1
1039	0	0	0	0	-1
1040	0	0	0	0	-1
1041	0	0	0	0	-1
1042	0	0	0	0	-1
1043	0	0	0	0	-1
1044	0	0	0	0	-1
1045	0	0	0	0	-1
1051	1409286399	0	0	0	0
1053	0	0	0	0	2
1086	134217728	0	0	0	0
1105	0	0	0	0	1
1106	0	0	0	0	4
1107	0	0	0	0	2
1108	0	0	0	0	3
1109	0	0	0	0	2
1111	0	0	64	0	0
1112	0	0	64	0	0
1113	335577247	0	0	0	0
1114	335577247	0	0	0	0
1119	0	0	327680	0	0
1120	0	0	327680	0	0
1121	0	0	327680	0	0
1122	0	0	196608	0	0
1123	134217728	0	0	0	0
1125	134217728	0	0	0	0
1129	134217728	0	0	0	0
1134	134217728	0	0	0	0
1137	0	0	16	0	0
1140	0	0	196608	0	0
1142	0	0	0	0	-1
1156	134217728	0	0	0	0
1157	134217728	0	0	0	0
1158	134217728	0	0	0	0
1164	134217728	0	0	0	0
1167	0	0	1	0	0
1168	0	0	16	0	0
1170	0	0	16	0	0
1173	2	0	1073741824	0	0
1175	134217728	0	0	0	0
1176	134217728	0	0	0	0
1177	1409286173	0	0	0	0
1178	134217728	0	0	0	0
1186	335577247	0	0	0	0
1187	0	0	134217728	0	0
1188	134217728	0	0	0	0
1190	134217728	0	-2147483648	0	0
1191	0	0	1073741826	0	0
1193	2	0	0	0	0
1198	335544473	0	0	0	0
1204	335544320	0	0	0	0
1205	0	0	134217728	0	0
1206	0	0	16	0	0
1207	0	0	1	0	0
1209	2	0	0	0	0
1210	0	0	-2147483648	0	0
1214	1073741824	0	2	0	0
1215	0	0	64	0	0
1222	0	0	17	0	0
1223	134217728	0	0	0	0
1224	335577247	0	0	0	0
1225	0	0	134217728	0	0
1226	0	0	64	0	0
1227	0	0	64	0	0
1228	0	0	64	0	0
1229	0	0	64	0	0
1230	0	0	64	0	0
1231	0	0	64	0	0
1232	0	0	64	0	0
1233	0	0	64	0	0
1234	0	0	64	0	0
1237	134217728	0	-2147483648	0	0
1238	134217728	0	-2147483648	0	0
1239	2	0	1073741824	0	0
1240	0	0	2097152	0	0
1245	0	0	2097152	0	0
1246	0	0	2097152	0	0
1247	0	0	2097152	0	0
1248	0	0	2097152	0	0
1249	0	0	2097152	0	0
1250	0	0	2097152	0	0
1252	0	0	512	0	0
1253	1073741824	0	2	0	0
1254	134217728	0	-2147483648	0	0
1257	0	0	2097152	0	0
1258	0	0	2097152	0	0
1260	0	0	17	0	0
1279	335544320	0	0	0	0
1280	335544320	0	0	0	0
1281	-2147483648	0	0	0	0
1282	0	0	65536	0	0
1298	4	0	0	0	0
1300	134217728	0	0	0	0
1335	2	0	1073741824	0	0
1337	0	0	134217728	0	0
1338	0	0	134217728	0	0
1341	1073741824	0	2	0	0
1345	0	0	0	0	1
1346	0	0	0	0	3
1347	0	0	0	0	4
1348	0	0	0	0	2
1349	0	0	0	0	3
1350	0	0	0	0	4
1351	0	0	0	0	1
1352	0	0	0	0	2
1353	-2147483648	0	0	0	0
1354	-2147483648	0	0	0	0
1355	-2147483648	0	0	0	0
1356	0	0	0	0	1
1357	0	0	0	0	3
1358	0	0	0	0	2
1359	134217728	0	-2147483648	0	0
1360	0	0	524288	0	0
1361	0	0	524288	0	0
1362	0	0	524288	0	0
1363	0	0	524288	0	0
1364	0	0	4194304	0	0
1365	0	0	524288	0	0
1366	0	0	8388608	0	0
1371	1073741824	0	0	0	0
1374	0	0	1	0	0
1375	134217728	0	0	0	0
1376	2	0	1073741824	0	0
1377	0	0	134217728	0	0
1379	134217728	0	-2147483648	0	0
1380	1073741824	0	0	0	0
1383	0	0	0	0	-1
1384	0	0	0	0	-1
1385	0	0	0	0	-1
1386	0	0	0	0	-1
1387	0	0	0	0	-1
1388	0	0	0	0	-1
1390	2	0	0	0	0
1392	0	0	0	0	-1
1393	0	0	1	0	0
1396	0	0	1073741824	0	0
1397	0	0	2	0	0
1398	0	0	8	0	0
1399	0	0	4	0	0
1402	0	0	1	0	0
1403	0	0	1	0	0
1412	0	0	0	0	-1
1415	0	0	2097152	0	0
1416	0	0	2097152	0	0
1417	0	0	2097152	0	0
1418	0	0	2097152	0	0
1419	0	0	2097152	0	0
1421	0	0	2097152	0	0
1422	0	0	2097152	0	0
1423	0	0	131072	0	0
1434	134217728	0	0	0	0
