field0	field1	field2	field3	field4
174	0	12	29	45
175	0	12	29	46
176	0	12	30	45
177	0	12	30	46
178	0	12	30	49
179	0	12	30	50
180	0	12	31	45
181	0	12	31	46
182	0	12	31	47
183	0	12	31	48
184	0	12	31	49
185	0	12	31	50
186	0	12	32	45
187	0	12	32	46
188	0	12	32	47
189	0	12	32	48
190	0	12	32	49
191	0	12	32	50
192	0	12	33	47
193	0	12	33	48
194	0	12	33	49
195	0	12	33	50
196	0	12	34	48
197	0	12	34	49
198	0	12	34	50
199	0	12	35	48
200	0	12	35	49
201	0	12	35	50
202	0	18	32	49
203	0	18	33	49
204	0	19	33	54
205	0	19	34	53
206	0	19	34	54
207	0	19	34	55
208	0	19	35	53
209	0	19	35	54
210	0	19	35	55
211	0	20	28	52
212	0	20	29	52
213	0	25	22	31
214	0	25	46	26
215	0	28	32	29
216	0	28	33	28
217	0	28	33	29
218	0	28	33	30
219	0	28	34	26
220	0	28	34	27
221	0	28	34	28
222	0	28	34	29
223	0	28	34	30
224	0	28	35	26
225	0	28	35	27
226	0	28	35	28
227	0	28	35	29
228	0	28	35	30
229	0	28	36	26
230	0	28	36	27
231	0	28	36	28
232	0	28	36	29
233	0	28	36	30
234	0	33	30	53
235	0	33	30	54
236	0	33	31	53
237	0	33	31	54
238	0	33	31	55
239	0	33	32	53
240	0	33	32	54
241	0	33	32	55
242	0	33	32	56
243	0	33	33	53
244	0	33	33	54
245	0	33	33	55
246	0	33	33	56
247	0	33	33	57
248	0	33	34	53
249	0	33	34	54
250	0	33	34	55
251	0	33	34	56
252	0	33	34	57
253	0	33	35	55
254	0	33	35	56
255	0	33	36	55
256	0	33	36	56
257	0	34	32	48
258	0	35	30	58
259	0	35	30	59
260	0	35	31	58
261	0	35	31	59
262	0	36	31	29
263	0	36	32	29
264	0	36	33	30
265	0	36	33	31
266	0	36	34	30
267	0	36	34	31
268	0	36	35	30
269	0	36	35	31
270	0	37	32	54
271	0	38	36	40
272	0	38	36	41
273	0	38	36	42
274	0	38	36	43
275	0	38	37	40
276	0	38	37	41
277	0	38	37	42
278	0	38	37	43
279	0	38	38	40
280	0	38	38	41
281	0	38	38	42
282	0	38	38	43
283	0	38	39	40
284	0	38	39	41
285	0	38	39	42
286	0	38	39	43
287	0	38	40	41
288	0	38	40	42
289	0	40	28	50
290	0	40	28	51
291	0	40	28	52
292	0	40	29	50
293	0	40	29	51
294	0	40	29	52
295	0	40	29	53
296	0	40	30	50
297	0	40	30	51
298	0	40	30	52
299	0	40	30	53
300	0	40	31	52
301	0	40	31	53
302	0	41	34	52
303	0	41	35	50
304	0	41	35	51
305	0	41	35	52
306	0	41	35	53
307	0	41	36	50
308	0	41	36	51
309	0	41	36	52
310	0	41	36	53
311	0	42	33	52
312	0	42	34	51
313	0	42	34	52
314	0	43	30	59
315	0	43	30	60
316	0	43	31	58
317	0	43	31	59
318	0	43	31	60
319	0	43	32	58
320	0	43	32	59
321	0	43	32	60
322	0	43	33	59
323	0	43	33	60
324	0	44	35	48
325	0	44	35	49
326	0	44	35	50
327	0	44	36	48
328	0	44	36	49
329	0	44	36	50
330	0	44	37	48
331	0	44	37	49
332	0	44	37	50
333	0	44	38	48
334	0	44	38	49
335	0	44	38	50
336	0	44	39	48
337	0	44	39	49
338	0	44	40	48
339	0	44	40	49
340	0	45	34	33
341	0	45	34	34
342	0	45	34	35
343	0	45	35	32
344	0	45	35	33
345	0	45	35	34
346	0	45	35	35
347	0	45	35	36
348	0	45	36	32
349	0	45	36	33
350	0	45	36	34
351	0	45	36	35
352	0	45	36	36
353	0	45	37	33
354	0	45	37	34
355	0	45	37	35
356	0	45	37	36
357	0	45	38	33
358	0	45	38	34
359	0	45	38	35
360	0	45	38	36
361	0	45	39	33
362	0	45	39	34
363	0	45	39	35
364	0	46	32	46
365	0	46	33	45
366	0	46	33	46
367	0	46	33	47
368	0	46	34	45
369	0	46	34	46
370	0	46	34	47
371	0	46	34	48
372	0	46	35	45
373	0	46	35	46
374	0	46	35	47
375	0	46	35	48
376	0	46	36	45
377	0	46	36	46
378	0	46	36	47
379	0	46	36	48
380	0	46	37	47
381	0	46	37	48
382	0	46	38	45
383	0	46	38	46
384	0	46	38	47
385	0	46	38	48
386	0	46	39	47
387	0	46	40	47
388	0	47	35	30
389	0	47	35	31
390	0	47	35	32
391	0	47	36	30
392	0	47	36	31
393	0	47	36	32
394	0	47	36	33
395	0	47	37	30
396	0	47	37	31
397	0	47	37	32
398	0	47	37	33
399	0	47	38	29
400	0	47	38	30
401	0	47	38	31
402	0	47	38	32
403	0	47	38	33
404	0	47	39	29
405	0	47	39	31
406	0	47	39	32
407	0	47	39	33
408	0	47	40	29
409	0	47	40	30
410	0	47	40	31
411	0	47	40	32
412	0	47	40	33
413	0	51	32	44
414	0	51	32	45
415	0	51	32	46
416	0	51	33	43
417	0	51	33	44
418	0	51	33	45
419	0	51	34	43
420	0	51	34	44
421	0	51	34	45
422	0	51	35	43
423	0	51	35	44
424	0	51	35	45
425	0	51	36	43
426	0	54	32	49
427	0	54	33	49
428	0	56	33	48
429	0	56	33	49
430	0	56	34	48
431	0	56	34	49
432	0	57	31	50
433	0	59	32	48
434	0	59	32	49
435	0	60	30	49
436	0	60	30	50
437	0	60	30	51
438	0	60	31	50
439	0	60	31	51
440	0	61	30	49
441	0	62	33	50
442	0	63	31	50
443	0	64	31	50
444	0	64	32	50
445	0	68	35	49
446	0	68	36	49
447	0	68	37	49
448	0	69	35	49
449	0	69	36	49
450	0	70	37	48
451	0	70	37	49
452	0	71	37	49
453	0	71	38	49
454	0	72	37	53
455	0	72	37	54
456	0	72	38	53
457	0	72	38	54
458	0	73	36	53
459	0	73	36	54
460	0	73	36	55
461	0	73	37	54
462	0	74	38	51
463	0	74	39	51
464	0	74	40	51
465	0	75	37	51
466	0	75	38	51
467	0	76	38	50
468	0	85	26	27
469	0	85	26	28
470	0	85	27	27
471	0	85	27	28
472	0	85	28	27
473	0	85	28	28
474	0	85	29	26
475	0	85	29	27
476	0	85	30	25
477	0	85	30	26
478	0	85	30	27
479	0	85	30	28
480	0	85	30	29
481	0	85	31	26
482	0	85	31	27
483	0	85	31	28
484	0	85	32	26
485	0	85	32	27
486	0	85	32	28
487	0	85	32	29
488	0	85	33	26
489	0	85	33	27
490	0	85	33	28
491	0	85	33	29
492	0	85	34	26
493	0	85	34	27
494	0	85	34	28
495	0	86	33	48
496	0	86	33	49
497	0	86	34	48
498	0	86	34	49
499	0	87	31	49
500	0	87	32	49
501	0	88	34	49
502	0	88	34	50
503	0	88	35	49
504	0	89	30	49
505	0	89	31	49
506	0	91	33	49
507	0	91	33	50
508	0	92	30	49
509	0	92	31	49
510	0	93	31	52
511	0	93	32	52
512	0	94	31	51
513	0	94	31	52
514	0	95	35	48
515	0	95	35	49
516	0	95	36	48
517	0	95	36	49
518	0	96	38	49
519	0	97	36	48
520	0	97	36	49
521	0	97	37	48
522	0	97	37	49
523	0	98	35	48
524	0	99	32	53
525	0	100	31	53
526	0	100	32	53
527	0	101	33	53
528	0	102	30	53
529	0	102	30	54
530	0	102	31	53
531	0	102	31	54
532	0	103	33	56
533	0	104	30	54
534	0	104	30	55
535	0	104	31	54
536	0	104	31	55
537	0	105	33	54
538	0	105	33	55
539	0	105	34	55
540	0	107	29	50
541	0	107	29	51
542	0	107	30	50
543	0	107	30	51
544	0	108	29	51
545	0	108	29	52
546	0	108	30	51
547	0	108	30	52
548	0	109	29	50
549	0	111	29	50
550	0	113	28	51
551	0	115	28	53
552	0	116	36	50
553	0	116	36	51
554	0	116	37	50
555	0	116	37	51
556	0	117	31	55
557	0	118	35	38
558	0	120	30	49
559	0	120	30	50
560	0	121	34	52
561	0	122	30	53
562	0	122	30	54
563	0	123	31	54
564	0	125	31	54
565	0	125	32	54
566	0	126	31	54
567	0	127	33	55
568	0	128	32	55
569	0	128	33	55
570	0	129	32	55
571	0	130	26	29
572	0	130	27	29
573	0	130	27	32
574	0	130	27	33
575	0	130	28	29
576	0	130	28	30
577	0	130	28	31
578	0	130	28	32
579	0	130	28	33
580	0	130	29	29
581	0	130	29	30
582	0	130	29	31
583	0	130	29	32
584	0	130	29	33
585	0	130	30	29
586	0	130	30	30
587	0	130	30	31
588	0	130	30	32
589	0	130	30	33
590	0	130	31	32
591	0	131	32	42
592	0	131	33	42
593	0	132	30	43
594	0	132	30	44
595	0	132	31	43
596	0	132	31	44
597	0	133	30	41
598	0	133	30	42
599	0	133	31	41
600	0	134	34	42
601	0	134	34	43
602	0	134	35	42
603	0	134	35	43
604	0	135	30	42
605	0	135	31	42
606	0	135	31	43
607	0	136	32	42
608	0	136	32	43
609	0	137	31	42
610	0	138	33	41
611	0	138	33	42
612	0	138	34	41
613	0	138	34	42
614	0	139	36	26
615	0	139	36	27
616	0	139	36	30
617	0	139	37	25
618	0	139	37	27
619	0	139	37	28
620	0	139	37	29
621	0	139	37	30
622	0	139	38	25
623	0	139	38	27
624	0	139	38	28
625	0	139	38	29
626	0	139	38	30
627	0	139	39	25
628	0	139	39	26
629	0	139	39	27
630	0	139	39	28
631	0	139	39	29
632	0	139	40	25
633	0	139	40	26
634	0	139	40	27
635	0	139	40	28
636	0	139	40	29
637	0	139	41	25
638	0	139	41	26
639	0	139	41	27
640	0	139	41	28
641	0	139	41	29
642	0	139	42	26
643	0	139	42	27
644	0	139	42	28
645	0	139	42	29
646	0	139	43	26
647	0	139	43	27
648	0	139	43	29
649	0	142	38	42
650	0	142	39	42
651	0	142	39	43
652	0	143	38	40
653	0	143	38	41
654	0	143	39	40
655	0	143	39	41
656	0	144	37	41
657	0	144	37	42
658	0	146	37	40
659	0	146	37	41
660	0	146	38	40
661	0	146	38	41
662	0	147	39	42
663	0	147	39	43
664	0	147	40	42
665	0	147	40	43
666	0	149	37	40
667	0	149	37	41
668	0	150	33	38
669	0	150	33	39
670	0	152	33	28
671	0	152	33	29
672	0	153	31	28
673	0	153	31	29
674	0	153	32	28
675	0	153	32	29
676	0	154	28	27
677	0	154	28	28
678	0	154	28	29
679	0	154	29	27
680	0	154	29	28
681	0	154	29	29
682	0	155	28	28
683	0	156	29	27
684	0	157	29	26
685	0	157	30	26
686	0	157	30	27
687	0	157	31	26
688	0	159	31	27
689	0	160	33	26
690	0	161	33	26
691	0	162	31	26
692	0	162	31	27
693	0	162	32	26
694	0	162	32	27
695	0	163	32	27
696	0	164	30	26
697	0	164	31	26
698	0	164	31	27
699	0	165	32	28
700	0	165	33	28
701	0	166	30	27
702	0	166	30	28
703	0	166	31	27
704	0	166	31	28
705	0	167	32	27
706	0	167	32	28
707	0	167	33	27
708	0	167	33	28
709	0	168	30	25
710	0	168	30	26
711	0	168	31	25
712	0	168	31	26
713	0	168	32	25
714	0	168	32	26
715	0	168	33	25
716	0	168	33	26
717	0	169	27	26
718	0	169	27	27
719	0	169	28	26
720	0	169	28	27
721	0	169	29	25
722	0	169	29	26
723	0	169	29	27
724	0	169	30	25
725	0	169	30	26
726	0	172	30	29
727	0	172	30	30
728	0	172	31	29
729	0	172	31	30
730	0	173	32	27
731	0	173	33	27
732	0	189	33	42
733	0	190	34	26
734	0	190	35	26
735	0	192	34	27
736	0	192	35	27
737	0	193	34	28
738	0	193	34	29
739	0	193	35	28
740	0	193	35	29
741	0	197	34	29
742	0	197	34	30
743	0	197	35	29
744	0	197	35	30
745	0	198	36	27
746	0	198	36	28
747	0	199	34	28
748	0	200	34	28
749	0	200	35	28
750	0	201	36	28
751	0	202	35	29
752	0	204	28	32
753	0	204	29	32
754	0	205	36	36
755	0	205	36	37
756	0	211	31	41
757	0	211	31	42
758	0	211	32	41
759	0	212	35	42
760	0	212	36	42
761	0	213	29	31
762	0	213	30	31
763	0	214	17	37
764	0	214	17	38
765	0	214	17	39
766	0	214	17	40
767	0	214	17	46
768	0	214	17	47
769	0	214	17	48
770	0	214	18	37
771	0	214	18	38
772	0	214	18	39
773	0	214	18	46
774	0	214	18	47
775	0	214	18	48
776	0	214	19	37
777	0	214	19	38
778	0	214	19	47
779	0	214	19	48
780	0	214	20	37
781	0	214	20	38
782	0	214	20	47
783	0	214	20	48
784	0	214	21	37
785	0	214	21	38
786	0	214	21	47
787	0	214	21	48
788	0	214	22	33
789	0	214	22	34
790	0	214	22	35
791	0	214	22	36
792	0	214	22	37
793	0	214	22	38
794	0	214	22	47
795	0	214	22	48
796	0	214	23	33
797	0	214	23	34
798	0	214	23	35
799	0	214	23	36
800	0	214	23	37
801	0	214	23	38
802	0	214	23	47
803	0	214	23	48
804	0	214	24	33
805	0	214	24	34
806	0	214	24	35
807	0	214	24	36
808	0	214	24	37
809	0	214	24	38
810	0	214	24	47
811	0	214	24	48
812	0	214	25	22
813	0	214	25	23
814	0	214	25	24
815	0	214	25	25
816	0	214	25	26
817	0	214	25	27
818	0	214	25	28
819	0	214	25	33
820	0	214	25	34
821	0	214	25	35
822	0	214	25	36
823	0	214	25	37
824	0	214	25	38
825	0	214	25	47
826	0	214	26	22
827	0	214	26	23
828	0	214	26	24
829	0	214	26	25
830	0	214	26	26
831	0	214	26	27
832	0	214	26	28
833	0	214	26	33
834	0	214	26	34
835	0	214	26	35
836	0	214	26	36
837	0	214	26	37
838	0	214	26	38
839	0	214	26	39
840	0	214	26	40
841	0	214	26	41
842	0	214	26	42
843	0	214	26	43
844	0	214	26	44
845	0	214	26	45
846	0	214	26	46
847	0	214	26	47
848	0	214	27	22
849	0	214	27	23
850	0	214	27	24
851	0	214	27	25
852	0	214	27	26
853	0	214	27	27
854	0	214	27	37
855	0	214	27	38
856	0	214	27	39
857	0	214	27	40
858	0	214	27	41
859	0	214	27	42
860	0	214	27	43
861	0	214	27	44
862	0	214	27	45
863	0	214	27	46
864	0	214	27	47
865	0	214	28	22
866	0	214	28	23
867	0	214	28	24
868	0	214	28	25
869	0	214	28	26
870	0	214	28	41
871	0	214	28	42
872	0	214	28	43
873	0	214	28	44
874	0	214	28	45
875	0	214	28	46
876	0	214	29	22
877	0	214	29	23
878	0	214	29	24
879	0	214	29	25
880	0	214	30	22
881	0	214	30	23
882	0	214	30	24
883	0	214	30	25
884	0	214	30	26
885	0	214	31	22
886	0	214	31	23
887	0	214	31	24
888	0	214	31	25
889	0	214	32	22
890	0	214	32	23
891	0	214	32	24
892	0	214	32	25
893	0	214	33	22
894	0	214	33	23
895	0	214	33	24
896	0	214	33	25
897	0	214	34	22
898	0	214	34	23
899	0	214	34	24
900	0	214	34	25
901	0	214	35	20
902	0	214	35	21
903	0	214	35	22
904	0	214	35	23
905	0	214	35	24
906	0	214	35	25
907	0	214	36	20
908	0	214	36	21
909	0	214	36	22
910	0	214	36	23
911	0	214	36	24
912	0	214	37	20
913	0	214	37	21
914	0	214	37	22
915	0	214	37	23
916	0	214	38	19
917	0	214	38	20
918	0	214	38	21
919	0	214	38	22
920	0	214	38	23
921	0	214	39	19
922	0	214	39	20
923	0	214	39	21
924	0	214	39	22
925	0	214	39	23
926	0	214	40	19
927	0	214	40	20
928	0	214	40	21
929	0	214	40	22
930	0	214	40	23
931	0	214	41	19
932	0	214	41	20
933	0	214	41	21
934	0	214	41	22
935	0	214	41	23
936	0	214	41	24
937	0	214	42	19
938	0	214	42	20
939	0	214	42	21
940	0	214	42	22
941	0	214	42	23
942	0	214	42	24
943	0	214	42	25
944	0	214	43	19
945	0	214	43	20
946	0	214	43	21
947	0	214	43	22
948	0	214	43	23
949	0	214	43	24
950	0	214	43	25
951	0	219	28	51
952	0	219	28	52
953	0	219	29	51
954	0	219	29	52
955	0	226	28	29
956	0	227	29	30
957	0	227	30	30
958	0	228	28	30
959	0	228	28	31
960	0	228	29	30
961	0	228	29	31
962	0	229	28	31
963	0	229	29	31
964	0	231	30	32
965	0	232	31	29
966	0	232	31	30
967	0	233	29	31
968	0	233	29	32
969	0	233	30	31
970	0	233	30	32
971	0	236	28	32
972	0	236	29	32
973	0	237	29	30
974	0	237	30	30
975	0	239	29	29
976	0	241	33	52
977	0	242	33	50
978	0	242	33	51
979	0	242	33	52
980	0	242	34	50
981	0	242	34	51
982	0	243	31	51
983	0	245	32	52
984	0	245	33	52
985	0	246	33	45
986	0	246	34	44
987	0	246	34	45
988	0	246	35	44
989	0	247	35	45
990	0	249	36	46
991	0	249	36	47
992	0	249	37	46
993	0	249	37	47
994	0	250	35	45
995	0	250	35	46
996	0	250	36	46
997	0	251	35	46
998	0	251	36	46
999	0	252	34	46
1000	0	254	33	45
1001	0	254	33	46
1002	0	254	33	47
1003	0	254	34	45
1004	0	254	34	46
1005	0	254	34	47
1006	0	255	33	45
1007	0	255	33	46
1008	0	267	31	32
1009	0	267	31	33
1010	0	267	32	32
1011	0	267	32	33
1012	0	267	33	31
1013	0	267	33	32
1014	0	267	33	33
1015	0	267	34	31
1016	0	267	34	32
1017	0	267	34	33
1018	0	267	34	34
1019	0	267	34	35
1020	0	267	35	32
1021	0	271	32	33
1022	0	271	33	33
1023	0	272	33	31
1024	0	272	33	32
1025	0	272	34	31
1026	0	272	34	32
1027	0	275	34	32
1028	0	275	34	33
1029	0	275	35	32
1030	0	275	35	33
1031	0	278	31	32
1032	0	279	31	30
1033	0	279	31	31
1034	0	279	31	32
1035	0	279	32	31
1036	0	280	33	30
1037	0	281	31	30
1038	0	281	31	31
1039	0	281	32	30
1040	0	281	32	31
1041	0	281	33	30
1042	0	282	32	30
1043	0	282	33	30
1044	0	283	32	30
1045	0	283	33	30
1046	0	284	32	29
1047	0	284	32	30
1048	0	284	33	29
1049	0	284	33	30
1050	0	285	31	32
1051	0	285	31	33
1052	0	286	31	32
1053	0	286	31	33
1054	0	286	32	32
1055	0	286	32	33
1056	0	288	31	33
1057	0	288	31	34
1058	0	289	33	33
1059	0	289	33	34
1060	0	289	34	33
1061	0	290	33	34
1062	0	290	34	33
1063	0	290	34	34
1064	0	294	32	34
1065	0	294	33	33
1066	0	294	33	34
1067	0	294	33	35
1068	0	294	34	34
1069	0	294	34	35
1070	0	295	31	33
1071	0	295	31	34
1072	0	295	32	33
1073	0	295	32	34
1074	0	295	33	33
1075	0	295	33	34
1076	0	297	32	58
1077	0	297	32	59
1078	0	298	31	39
1079	0	298	32	37
1080	0	298	32	38
1081	0	298	32	39
1082	0	298	32	40
1083	0	298	33	36
1084	0	298	33	37
1085	0	298	33	38
1086	0	298	33	39
1087	0	298	34	36
1088	0	298	34	37
1089	0	298	35	36
1090	0	299	33	38
1091	0	299	33	39
1092	0	299	34	38
1093	0	299	34	39
1094	0	300	39	49
1095	0	300	39	50
1096	0	300	39	52
1097	0	300	40	50
1098	0	300	40	51
1099	0	300	40	52
1100	0	301	28	54
1101	0	301	28	55
1102	0	301	29	53
1103	0	301	29	54
1104	0	301	29	55
1105	0	301	30	53
1106	0	301	30	54
1107	0	301	30	55
1108	0	301	31	54
1109	0	301	31	55
1110	0	301	32	55
1111	0	302	32	57
1112	0	302	32	58
1113	0	302	32	59
1114	0	302	33	57
1115	0	302	33	58
1116	0	302	33	59
1117	0	305	27	29
1118	0	305	27	30
1119	0	305	27	31
1120	0	305	28	29
1121	0	305	28	30
1122	0	305	28	31
1123	0	306	27	32
1124	0	306	28	31
1125	0	306	28	32
1126	0	307	40	30
1127	0	307	40	31
1128	0	307	40	32
1129	0	307	40	33
1130	0	307	41	30
1131	0	307	41	31
1132	0	307	41	32
1133	0	307	41	33
1134	0	308	39	43
1135	0	308	40	42
1136	0	308	40	43
1137	0	308	41	42
1138	0	308	41	43
1139	0	308	42	42
1140	0	308	42	43
1141	0	308	42	44
1142	0	308	42	45
1143	0	308	42	46
1144	0	308	43	26
1145	0	308	43	27
1146	0	308	43	28
1147	0	308	43	29
1148	0	308	43	35
1149	0	308	43	36
1150	0	308	43	42
1151	0	308	43	43
1152	0	308	43	44
1153	0	308	43	45
1154	0	308	44	25
1155	0	308	44	26
1156	0	308	44	27
1157	0	308	44	28
1158	0	308	44	29
1159	0	308	44	35
1160	0	308	44	36
1161	0	308	44	37
1162	0	308	44	42
1163	0	308	45	35
1164	0	308	45	36
1165	0	308	45	37
1166	0	308	45	38
1167	0	308	45	39
1168	0	308	45	40
1169	0	308	45	41
1170	0	308	45	42
1171	0	309	35	37
1172	0	309	36	37
1173	0	310	32	56
1174	0	310	32	57
1175	0	311	32	57
1176	0	312	30	58
1177	0	313	35	33
1178	0	313	36	33
1179	0	314	37	34
1180	0	314	37	35
1181	0	314	38	34
1182	0	314	38	35
1183	0	315	37	33
1184	0	315	37	34
1185	0	316	37	35
1186	0	317	37	35
1187	0	317	38	34
1188	0	317	38	35
1189	0	318	38	33
1190	0	318	38	34
1191	0	318	39	33
1192	0	318	39	34
1193	0	320	36	34
1194	0	320	37	34
1195	0	321	38	33
1196	0	321	38	34
1197	0	324	34	34
1198	0	324	34	35
1199	0	324	35	34
1200	0	324	35	35
1201	0	327	35	35
1202	0	327	35	36
1203	0	327	36	35
1204	0	327	36	36
1205	0	328	34	35
1206	0	328	34	36
1207	0	328	35	35
1208	0	328	35	36
1209	0	333	37	33
1210	0	333	38	33
1211	0	334	35	33
1212	0	335	35	34
1213	0	335	35	35
1214	0	335	36	34
1215	0	335	36	35
1216	0	336	36	34
1217	0	336	37	34
1218	0	338	37	43
1219	0	338	37	44
1220	0	338	38	43
1221	0	338	38	44
1222	0	339	39	43
1223	0	339	39	44
1224	0	339	39	45
1225	0	339	40	43
1226	0	339	40	44
1227	0	339	40	45
1228	0	340	35	44
1229	0	340	36	44
1230	0	341	38	43
1231	0	341	39	43
1232	0	344	36	45
1233	0	345	38	45
1234	0	346	38	43
1235	0	346	38	44
1236	0	347	36	45
1237	0	348	35	31
1238	0	348	36	31
1239	0	349	35	31
1240	0	349	36	31
1241	0	350	36	31
1242	0	350	37	31
1243	0	351	38	31
1244	0	351	39	31
1245	0	352	36	31
1246	0	352	36	32
1247	0	353	37	32
1248	0	353	37	33
1249	0	354	38	32
1250	0	354	38	33
1251	0	354	39	32
1252	0	354	39	33
1253	0	354	40	32
1254	0	354	40	33
1255	0	355	37	32
1256	0	355	38	32
1257	0	356	38	29
1258	0	356	38	30
1259	0	356	39	29
1260	0	356	39	30
1261	0	356	39	31
1262	0	356	40	29
1263	0	356	40	30
1264	0	356	40	31
1265	0	459	32	26
1266	0	459	32	27
1267	0	459	33	26
1268	0	477	31	56
1269	0	477	31	57
1270	0	477	32	56
1271	0	477	32	57
1272	0	492	31	51
1273	0	536	31	52
1274	0	556	37	41
1275	0	556	37	42
1276	0	556	38	41
1277	0	556	38	42
1278	0	556	39	42
1279	0	576	34	51
1280	0	576	35	51
1281	0	657	37	50
1282	0	657	37	51
1283	0	716	35	42
1284	0	716	35	43
1285	0	716	36	42
1286	0	716	36	43
1287	0	797	32	50
1288	0	798	34	50
1289	0	799	30	51
1290	0	799	31	50
1291	0	799	31	51
1292	0	799	32	50
1293	0	799	32	51
1294	0	799	33	50
1295	0	799	33	51
1296	0	799	34	50
1297	0	799	35	50
1298	0	800	31	43
1299	0	800	32	43
1300	0	801	31	41
1301	0	801	31	42
1302	0	801	31	43
1303	0	801	32	41
1304	0	801	32	42
1305	0	802	32	41
1306	0	802	32	42
1307	0	803	34	42
1308	0	804	33	42
1309	0	804	33	43
1310	0	804	34	42
1311	0	804	34	43
1312	0	805	36	42
1313	0	806	36	42
1314	0	807	35	41
1315	0	807	35	42
1316	0	807	36	41
1317	0	807	36	42
1318	0	808	35	41
1319	0	808	36	41
1320	0	809	33	41
1321	0	810	30	27
1322	0	810	30	28
1323	0	811	29	27
1324	0	811	29	28
1325	0	811	30	27
1326	0	811	30	28
1327	0	812	33	26
1328	0	812	33	27
1329	0	812	33	28
1330	0	812	34	26
1331	0	812	34	27
1332	0	813	33	28
1333	0	836	36	39
1334	0	836	36	40
1335	0	836	37	40
1336	0	837	36	40
1337	0	837	37	40
1338	0	838	36	40
1339	0	838	36	41
1340	0	839	36	42
1341	0	856	32	51
1342	0	856	33	51
1343	0	880	36	36
1344	0	881	36	36
1345	0	896	30	34
1346	0	896	31	34
1347	0	896	31	35
1348	0	916	29	50
1349	0	916	30	50
1350	0	917	30	52
1351	0	918	29	50
1352	0	918	29	51
1353	0	919	29	51
1354	0	919	29	52
1355	0	920	28	53
1356	0	920	29	52
1357	0	920	29	53
1358	0	921	28	52
1359	0	921	28	53
