field0	field1	field2	field3	field4
478	4	0	0	0
479	162	0	0	0
480	162	0	0	0
481	162	0	0	0
482	162	0	0	0
483	162	0	0	0
484	162	0	0	0
485	162	0	0	0
486	162	0	0	0
487	8	0	0	0
488	162	14	0	0
490	162	14	0	0
491	10	0	0	0
492	10	0	0	0
493	162	14	0	0
494	162	14	0	0
495	162	14	0	0
496	162	14	0	0
497	162	14	0	0
498	162	14	0	0
499	162	14	0	0
500	162	14	0	0
501	162	0	0	0
502	162	14	0	0
503	162	14	0	0
504	162	0	0	0
505	162	0	0	0
506	162	0	0	0
507	162	0	0	0
508	162	0	0	0
509	162	0	0	0
510	162	0	0	0
511	162	0	0	0
512	162	0	0	0
513	162	0	0	0
514	162	0	0	0
515	10	0	0	0
516	10	0	0	0
517	10	0	0	0
518	10	0	0	0
519	10	0	0	0
520	10	0	0	0
521	162	0	0	0
522	162	0	0	0
523	162	0	0	0
524	162	0	0	0
525	162	0	0	0
526	162	0	0	0
527	0	0	19960	0
528	15	14	0	0
529	15	14	0	0
530	0	0	19775	0
531	162	0	0	0
532	162	0	0	0
533	162	0	0	0
534	162	0	0	0
535	10	0	0	0
536	10	0	0	0
537	10	0	0	0
538	10	0	0	0
539	10	0	0	0
540	10	0	0	0
541	10	0	0	0
542	10	0	0	0
543	10	0	0	0
544	10	0	0	0
545	10	0	0	0
546	6	0	0	0
547	7	0	0	0
548	8	0	0	0
549	9	0	0	0
550	9	0	0	0
551	10	0	0	0
552	10	0	0	0
553	12	0	0	0
554	0	0	20815	0
555	0	0	20815	0
556	0	0	20815	0
557	0	0	20815	0
558	0	0	20815	0
559	0	0	20815	0
560	0	0	20815	0
561	0	0	20815	0
562	0	0	20815	0
563	0	0	20815	0
564	0	0	20815	0
565	0	0	20815	0
566	0	0	20815	0
567	0	0	20815	0
568	0	0	20815	0
569	0	0	20815	0
570	0	0	20815	0
571	0	0	20815	0
572	0	0	20815	0
573	0	0	20815	0
574	0	0	20815	0
575	0	0	20815	0
576	0	0	20815	0
577	0	0	20815	0
578	0	0	20815	0
579	162	14	0	0
580	0	0	20815	0
581	0	0	20815	0
582	0	0	20815	0
583	0	0	20815	0
584	0	0	20815	0
585	0	0	20815	0
586	0	0	20815	0
587	0	0	20815	0
588	0	0	20815	0
589	0	0	20815	0
590	0	0	20815	0
591	0	0	20815	0
592	0	0	20815	0
593	0	0	20815	0
594	0	0	20815	0
595	0	0	20815	0
596	0	0	20815	0
597	0	0	20824	0
598	0	0	20824	0
599	0	0	20815	0
600	0	0	20815	0
601	0	0	20815	0
602	0	0	20815	0
603	0	0	20815	0
604	0	0	20815	0
605	0	0	20815	0
606	0	0	20815	0
607	0	0	20815	0
608	0	0	20815	0
609	0	0	20815	0
610	0	0	20815	0
611	0	0	20815	0
612	0	0	20815	0
613	0	0	20815	0
614	162	0	0	0
615	162	0	0	0
616	162	0	0	0
617	162	0	0	0
618	162	0	0	0
619	162	0	0	0
620	162	0	0	0
621	162	0	0	0
622	162	0	0	0
623	10	0	0	0
624	9	0	0	0
625	41	0	0	0
626	41	0	0	0
627	41	0	0	0
628	41	0	0	0
629	62	0	0	0
630	62	0	0	0
631	62	0	0	0
632	62	0	0	0
633	62	0	0	0
634	62	0	0	0
635	9	0	0	0
636	41	0	0	0
637	41	0	0	0
638	62	0	0	0
639	41	0	0	0
640	41	0	0	0
641	41	0	0	0
642	41	0	0	0
643	41	0	0	0
644	62	0	0	0
645	41	0	0	0
646	9	0	0	0
647	41	0	0	0
648	10	0	0	0
649	41	0	0	0
650	41	0	0	0
651	62	0	0	0
652	62	0	0	0
653	62	0	0	0
654	62	0	0	0
655	63	0	0	0
656	63	0	0	0
657	63	0	0	0
658	62	0	0	0
659	62	0	0	0
660	41	0	0	0
661	41	0	0	0
662	41	0	0	0
663	41	0	0	0
664	41	0	0	0
665	62	0	0	0
666	162	0	0	0
667	162	0	0	0
668	162	0	0	0
670	162	14	0	0
671	162	0	0	0
672	162	0	0	0
673	162	0	0	0
674	12	0	0	0
675	12	0	0	0
676	12	0	0	0
677	12	0	0	0
678	12	0	0	0
679	12	0	0	0
680	12	0	0	0
681	12	0	0	0
682	12	0	0	0
683	12	0	0	0
684	0	0	20824	0
685	0	0	20824	0
688	0	0	20824	0
689	0	0	20824	0
690	0	0	20824	0
691	0	0	20824	0
692	0	0	20824	0
693	0	0	20824	0
694	0	0	20824	0
696	0	0	20824	0
697	0	0	20824	0
698	0	0	20824	0
699	0	0	20824	0
701	0	0	20824	0
702	0	0	20824	0
703	0	0	20824	0
704	0	0	20824	0
705	0	0	20824	0
706	0	0	20824	0
709	162	0	0	0
710	162	0	0	0
711	162	0	0	0
712	162	0	0	0
713	162	0	0	0
714	162	0	0	0
715	162	0	0	0
716	162	0	0	0
717	162	0	0	0
718	162	0	0	0
719	162	0	0	0
720	162	0	0	0
721	162	0	0	0
722	162	0	0	0
723	162	0	0	0
724	162	0	0	0
725	162	0	0	0
726	162	0	0	0
727	162	0	0	0
728	162	0	0	0
729	162	0	0	0
730	162	0	0	0
731	162	0	0	0
732	162	0	0	0
733	162	0	0	0
734	162	0	0	0
735	162	0	0	0
736	162	0	0	0
737	162	0	0	0
738	162	0	0	0
739	162	0	0	0
740	162	0	0	0
741	162	0	0	0
742	162	0	0	0
743	162	0	0	0
744	162	0	0	0
745	162	0	0	0
746	162	0	0	0
747	162	0	0	0
748	162	0	0	0
749	162	0	0	0
750	162	0	0	0
751	162	0	0	0
752	162	0	0	0
753	162	0	0	0
754	162	0	0	0
755	162	0	0	0
756	162	0	0	0
757	12	0	0	0
758	162	0	0	0
759	162	0	0	0
760	162	0	0	0
761	162	0	0	0
762	162	0	0	0
763	162	0	0	0
764	162	0	0	0
765	162	0	0	0
766	162	0	0	0
767	162	14	0	0
768	162	14	0	0
769	162	14	0	0
770	162	14	0	0
771	162	14	0	0
772	162	14	0	0
773	162	0	0	0
774	162	0	0	0
775	162	14	0	0
776	162	14	0	0
777	162	14	0	0
778	162	14	0	0
779	14	15	0	0
780	14	15	0	0
781	14	15	0	0
782	14	15	0	0
783	162	14	0	0
784	162	14	0	0
785	162	14	0	0
786	162	14	0	0
787	162	0	0	0
788	14	0	0	0
789	162	14	0	0
790	162	14	0	0
791	162	14	0	0
792	162	14	0	0
793	0	14	0	0
794	0	14	0	0
795	162	14	0	0
796	162	14	0	0
797	162	14	0	0
798	162	14	0	0
799	162	14	0	0
800	162	14	0	0
801	162	14	0	0
802	162	14	0	0
803	162	14	0	0
804	162	14	0	0
805	162	14	0	0
806	14	15	0	0
807	14	15	0	0
808	4	0	0	0
809	0	0	20815	0
810	0	0	20815	0
811	0	0	20815	0
812	0	0	20815	0
813	0	0	20815	0
814	0	0	20815	0
815	0	0	20815	0
816	0	0	20815	0
817	0	0	20815	0
818	0	0	20815	0
819	0	0	20815	0
820	0	0	20815	0
821	0	0	20815	0
822	0	0	20815	0
823	0	0	20815	0
824	0	0	20815	0
825	0	0	20815	0
826	0	0	20815	0
827	0	0	20815	0
828	0	0	20815	0
829	0	0	20815	0
830	0	0	20815	0
831	0	0	20815	0
832	0	0	20815	0
833	0	0	20815	0
834	0	0	20815	0
835	0	0	20815	0
836	0	0	20815	0
837	0	0	20815	0
838	0	0	20815	0
839	0	0	20815	0
840	0	0	20824	0
841	0	0	20824	0
843	0	0	20824	0
845	0	0	20824	0
846	0	0	20824	0
847	0	0	20824	0
849	0	0	20824	0
851	0	0	20824	0
852	0	0	20824	0
855	0	0	20824	0
856	0	0	20824	0
857	0	0	20824	0
858	0	0	20824	0
860	0	0	20824	0
861	0	0	20824	0
862	0	0	20824	0
863	0	0	20824	0
865	0	0	20824	0
866	0	0	20824	0
867	0	0	20824	0
868	0	0	20824	0
869	2	0	0	0
870	4	0	0	0
871	0	0	20815	0
872	0	0	20815	0
874	162	0	0	0
875	162	0	0	0
876	162	0	0	0
878	12	0	0	0
879	12	0	0	0
880	0	0	20824	0
881	0	0	20824	0
882	0	0	20824	0
883	0	0	20824	0
884	0	0	20824	0
885	0	0	20824	0
886	0	0	20824	0
887	0	0	20824	0
888	0	0	20824	0
889	0	0	5060	0
890	2	0	0	0
891	4	0	0	0
892	41	0	0	0
893	9	0	0	0
894	41	0	0	0
895	9	0	0	0
896	62	0	0	0
897	41	0	0	0
898	41	0	0	0
899	62	0	0	0
900	62	0	0	0
901	9	0	0	0
902	9	0	0	0
903	41	0	0	0
904	41	0	0	0
905	62	0	0	0
906	62	0	0	0
907	62	0	0	0
908	62	0	0	0
909	41	0	0	0
910	62	0	0	0
912	3	0	0	0
913	162	0	0	0
914	162	0	0	0
915	162	0	0	0
916	162	0	0	0
917	162	0	0	0
918	162	0	0	0
919	162	0	0	0
920	162	0	0	0
921	162	0	0	0
922	162	0	0	0
923	162	0	0	0
924	162	0	0	0
925	162	0	0	0
926	162	0	0	0
927	162	0	0	0
928	162	0	0	0
929	0	0	20824	0
930	0	0	20815	0
931	0	0	20815	0
932	0	0	20815	0
933	0	0	20815	0
934	162	0	0	0
935	162	0	0	0
936	162	0	0	0
937	162	0	0	0
938	162	0	0	0
939	162	0	0	0
940	162	0	0	0
941	162	0	0	0
942	162	0	0	0
943	162	0	0	0
944	162	0	0	0
945	162	0	0	0
946	162	0	0	0
947	162	0	0	0
948	162	0	0	0
949	162	0	0	0
950	162	0	0	0
951	162	0	0	0
952	162	0	0	0
953	162	0	0	0
954	162	0	0	0
955	162	0	0	0
956	162	0	0	0
957	162	0	0	0
958	162	0	0	0
959	162	0	0	0
960	162	0	0	0
961	162	0	0	0
962	162	0	0	0
963	0	0	20815	0
964	0	0	20815	0
965	0	0	20815	0
966	0	0	20815	0
967	162	14	0	0
968	162	14	0	0
969	4	0	0	0
970	0	0	20815	0
971	0	0	20815	0
973	2	0	0	0
974	4	0	0	0
975	0	0	20815	0
976	4	0	0	0
977	2	0	0	0
978	5	0	0	0
979	4	0	0	0
980	4	0	0	0
981	162	0	0	0
982	162	0	0	0
983	162	0	0	0
984	162	0	0	0
985	162	0	0	0
986	162	0	0	0
987	0	0	20815	0
988	0	0	20815	0
989	4	0	0	0
996	0	0	20824	0
997	0	0	20824	0
998	0	0	20824	0
999	0	0	20824	0
1000	4	0	0	0
1001	3	0	0	0
1003	0	0	20824	0
1004	0	0	20824	0
1006	0	0	20824	0
1008	0	0	20824	0
1009	0	0	20824	0
1010	0	0	20824	0
1011	0	0	20824	0
1013	0	0	20824	0
1015	0	0	20824	0
1016	0	0	20824	0
1019	0	0	20824	0
1021	0	0	20824	0
1022	0	0	20824	0
1025	0	0	20824	0
1027	0	0	20824	0
1028	0	0	20824	0
1030	0	0	20824	0
1031	0	0	20824	0
1032	0	0	20824	0
1033	0	0	20824	0
1034	0	0	20824	0
1035	0	0	20824	0
1036	0	0	20824	0
1037	14	0	0	0
1038	0	0	20824	0
1039	0	0	20824	0
1040	162	0	0	0
1041	162	0	0	0
1042	162	0	0	0
1043	162	0	0	0
1044	162	0	0	0
1045	14	15	0	0
1046	0	0	20815	0
1047	0	0	32578	0
1048	0	0	32578	0
1049	0	0	32578	0
1050	0	0	32578	0
1051	0	0	32578	0
1052	162	0	0	0
1053	162	0	0	0
1054	162	0	0	0
1055	162	0	0	0
1056	162	14	0	0
1057	14	15	0	0
1058	14	15	0	0
1059	14	15	0	0
1060	14	15	0	0
1061	14	15	0	0
1062	14	15	0	0
1063	14	15	0	0
1064	14	15	0	0
1065	14	15	0	0
1066	14	15	0	0
1067	0	0	20815	0
1068	0	0	20815	0
1069	0	0	20815	0
1070	0	0	20824	0
1071	0	0	20824	0
1072	0	0	20824	0
1073	0	0	20824	0
1074	0	0	20824	0
1075	0	0	20824	0
1076	0	0	20824	0
1077	10	0	0	0
1078	41	0	0	0
1079	41	0	0	0
1080	162	0	0	0
1081	162	0	0	0
1082	4	0	0	0
1083	63	0	0	0
1084	0	0	20824	0
1085	162	0	0	0
1086	14	0	0	0
1087	162	0	0	0
1088	62	0	0	0
1089	14	162	0	0
1090	14	162	0	0
1091	41	0	0	0
1092	162	14	0	0
1093	63	0	0	0
1094	63	0	0	0
1095	63	0	0	0
1096	63	0	0	0
1097	63	0	0	0
1098	63	0	0	0
1099	63	0	0	0
1100	62	0	0	0
1101	63	0	0	0
1102	63	0	0	0
1103	63	0	0	0
1104	63	0	0	0
1105	63	0	0	0
1106	62	0	0	0
1107	63	0	0	0
1108	62	0	0	0
1109	63	0	0	0
1110	190	0	0	0
1111	190	0	0	0
1112	62	0	0	0
1113	63	0	0	0
1114	63	0	0	0
1115	63	0	0	0
1116	63	0	0	0
1117	190	0	0	0
1118	62	0	0	0
1119	63	0	0	0
1120	190	0	0	0
1121	63	0	0	0
1122	63	0	0	0
1123	63	0	0	0
1124	63	0	0	0
1125	190	0	0	0
1126	62	0	0	0
1127	190	0	0	0
1128	63	0	0	0
1129	63	0	0	0
1130	190	0	0	0
1131	63	0	0	0
1132	63	0	0	0
1133	63	0	0	0
1134	63	0	0	0
1135	0	0	20824	0
1136	121	0	0	0
1137	63	0	0	0
1138	14	15	0	0
1139	14	15	0	0
1140	14	15	0	0
1141	14	15	0	0
1142	14	15	0	0
1143	14	15	0	0
1144	14	15	0	0
1145	14	15	0	0
1146	14	15	0	0
1147	14	15	0	0
1148	14	15	0	0
1149	0	0	20824	0
1150	0	0	20824	0
1151	0	0	20824	0
1152	0	0	20824	0
1153	0	0	20824	0
1154	0	0	20824	0
1155	162	0	0	0
1156	162	0	0	0
1157	162	0	0	0
1158	162	0	0	0
1159	0	0	20824	0
1161	0	0	20824	0
1162	62	0	0	0
1163	41	0	0	0
1164	0	0	20824	0
1165	0	0	20824	0
1166	162	14	0	0
1167	0	0	20815	0
1168	0	0	20815	0
1169	0	0	20815	0
1170	0	0	20815	0
1171	0	0	20815	0
1172	0	0	20824	0
1173	62	0	0	0
1174	0	0	20824	0
1175	0	0	20824	0
1176	0	0	20824	0
1177	0	0	20824	0
1178	190	0	0	0
1179	63	0	0	0
1180	63	0	0	0
1181	190	0	0	0
1182	190	0	0	0
1183	63	0	0	0
1184	190	0	0	0
1185	121	0	0	0
1186	121	0	0	0
1187	121	0	0	0
1188	121	0	0	0
1189	121	0	0	0
1191	14	0	0	0
1194	121	0	0	0
1195	121	0	0	0
1196	121	0	0	0
1197	121	0	0	0
1198	121	0	0	0
1199	121	0	0	0
1200	121	0	0	0
1201	121	0	0	0
1202	121	0	0	0
1203	121	0	0	0
1204	121	0	0	0
1205	121	0	0	0
1206	121	0	0	0
1207	121	0	0	0
1208	121	0	0	0
1209	121	0	0	0
1210	121	0	0	0
1211	121	0	0	0
1212	121	0	0	0
1213	121	0	0	0
1214	121	0	0	0
1215	162	14	0	0
1216	162	0	0	0
1217	162	0	0	0
1218	162	0	0	0
1219	162	0	0	0
1220	162	0	0	0
1221	162	0	0	0
1222	121	0	0	0
1223	121	0	0	0
1224	121	0	0	0
1225	15	0	0	0
1226	121	0	0	0
1227	141	0	0	0
1228	12	0	0	0
1229	12	0	0	0
1230	12	0	0	0
1231	12	0	0	0
1232	12	0	0	0
1233	12	0	0	0
1234	12	0	0	0
1235	12	0	0	0
1236	12	0	0	0
1237	12	0	0	0
1238	12	0	0	0
1239	12	0	0	0
1240	0	0	20824	0
1241	0	0	20824	0
1242	0	0	20824	0
1245	0	0	20824	0
1246	0	0	20824	0
1247	0	0	20824	0
1249	0	0	20824	0
1251	0	0	20824	0
1253	0	0	20824	0
1254	0	0	20824	0
1255	0	0	20824	0
1256	0	0	20824	0
1257	0	0	20824	0
1261	0	0	20824	0
1265	0	0	20824	0
1266	0	0	20824	0
1267	0	0	20824	0
1268	0	0	20824	0
1269	0	0	20824	0
1270	0	0	20824	0
1271	0	0	20824	0
1272	0	0	20824	0
1273	0	0	20824	0
1275	0	0	20824	0
1276	0	0	20824	0
1278	0	0	20824	0
1279	0	0	20824	0
1280	0	0	20824	0
1281	0	0	20824	0
1287	0	0	20824	0
1288	0	0	20824	0
1289	0	0	20824	0
1290	0	0	20824	0
1292	0	0	20824	0
1293	0	0	20824	0
1294	0	0	20824	0
1295	0	0	20824	0
1296	0	0	20824	0
1297	0	0	20824	0
1298	0	0	20824	0
1299	0	0	20824	0
1300	0	0	20824	0
1307	0	0	20824	0
1308	0	0	20824	0
1309	0	0	20824	0
1311	0	0	20824	0
1312	0	0	20824	0
1313	0	0	20824	0
1314	0	0	20824	0
1316	0	0	20824	0
1317	0	0	20824	0
1319	0	0	20824	0
1320	0	0	20824	0
1322	0	0	20824	0
1323	0	0	20824	0
1325	0	0	20824	0
1326	0	0	20824	0
1328	0	0	20824	0
1329	0	0	20824	0
1330	0	0	20824	0
1331	0	0	20824	0
1333	0	0	20824	0
1334	0	0	20824	0
1336	0	0	20824	0
1340	0	0	20824	0
1342	0	0	20824	0
1343	0	0	20824	0
1344	0	0	20824	0
1345	0	0	20824	0
1346	0	0	20824	0
1347	0	0	20824	0
1348	0	0	20824	0
1349	0	0	20824	0
1352	0	0	20824	0
1353	0	0	20824	0
1354	0	0	20824	0
1355	0	0	20824	0
1356	0	0	20824	0
1359	0	0	20824	0
1361	0	0	20824	0
1362	0	0	20824	0
1364	0	0	20824	0
1365	0	0	20824	0
1366	0	0	20824	0
1367	0	0	20824	0
1368	0	0	20824	0
1370	0	0	20824	0
1372	0	0	20824	0
1376	0	0	20824	0
1378	0	0	20824	0
1379	0	0	20824	0
1381	0	0	20824	0
1382	0	0	20824	0
1383	0	0	20824	0
1384	12	0	0	0
1385	0	0	20824	0
1386	15	0	0	0
1387	162	0	0	0
1388	162	0	0	0
1389	162	0	0	0
1390	162	0	0	0
1391	162	0	0	0
1392	162	0	0	0
1393	162	0	0	0
1394	162	0	0	0
1395	14	0	0	0
1396	14	0	0	0
1397	162	0	0	0
1398	162	0	0	0
1399	162	0	0	0
1400	162	0	0	0
1401	162	0	0	0
1402	162	0	0	0
1403	162	0	0	0
1404	162	0	0	0
1405	162	0	0	0
1406	162	0	0	0
1407	162	0	0	0
1408	162	0	0	0
1409	162	0	0	0
1410	14	0	0	0
1411	14	0	0	0
1412	14	0	0	0
1413	162	0	0	0
1414	162	0	0	0
1415	162	0	0	0
1416	14	0	0	0
1417	162	0	0	0
1418	162	0	0	0
1419	162	0	0	0
1420	162	0	0	0
1421	162	0	0	0
1422	162	0	0	0
1423	162	0	0	0
1424	162	0	0	0
1425	162	0	0	0
1426	162	0	0	0
1427	162	0	0	0
1428	162	0	0	0
1429	162	0	0	0
1430	162	0	0	0
1431	162	0	0	0
1432	162	0	0	0
1433	162	0	0	0
1434	162	0	0	0
1435	162	0	0	0
1436	162	0	0	0
1437	162	0	0	0
1438	162	0	0	0
1439	162	0	0	0
1440	162	0	0	0
1441	162	0	0	0
1442	162	0	0	0
1443	162	0	0	0
1444	162	0	0	0
