field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	field23	field24	field25	field26	field27	field28	field29	field30	1	12298	"CREATURE\BASILISK\BASILISK.M2"	1	1	1	7	18	12	1	0	0	0	1	0.6112	2.031	1.822198	-6.074674	-2.917284	-0.33518	1076997153	1078318288	1074035769	1065353216	1065353216	0	0	0	0	0	1065353216
36	4097	"CREATURE\SILITHID\SILITHID.M2"	1	1	2	1	1	1	1	0	0	0	36	0.6944	2.083	0	-2.68456	-1.708342	-0.014375	1068955687	1071289809	1075314281	1065353216	1065353216	0	0	0	0	0	1065353216
37	2	"CREATURE\SUCCUBUS\SUCCUBUS.M2"	1	1	1	3	18	12	1	0	0	0	37	0.6112	2.031	0	-1.638376	-0.520597	-0.00469	1048895807	1067318331	1073970019	1065353216	1065353216	0	0	0	0	0	1065353216
38	2	"CREATURE\TALLSTRIDER\TALLSTRIDER.M2"	1	1	1	5	18	12	1	0	0	0	38	0.611112	2.03128	2.301098	-1.672168	-0.780713	-0.028658	1068960435	1063513745	1078993609	1065353216	1065353216	0	0	0	0	0	1065353216
39	2	"CREATURE\TITANFEMALE\TITANFEMALE.M2"	4	1	1	1	18	12	1	0	10	11	39	0.6112	2.031	4.548936	-1.152977	-1.854827	-0.020017	1067152312	1066543325	1089127575	1065353216	1065353216	0	0	0	0	0	1065353216
40	2	"CREATURE\TITANMALE\TITANMALE.M2"	3	1	1	1	18	12	1	0	1	12	40	0.6112	2.031	4.309965	-1.823325	-3.115763	-0.004751	1071491899	1076459418	1089256844	1065353216	1065353216	0	0	0	0	0	1065353216
41	0	"CREATURE\TROGLODYTE\TROGLODYTE.M2"	1	1	1	4	18	12	1	0	0	0	41	0.6112	2.031	0.811947	-0.253626	-0.829812	-0.00058	1065639150	1062928539	1072758134	1065353216	1065353216	0	0	0	0	0	1065353216
42	0	"CREATURE\TROLL\TROLL.M2"	1	1	1	1	18	12	1	0	0	0	42	0.6112	2.031	1.418861	-1.110465	-0.707755	-1.3E-05	1056210640	1061304018	1074843735	1065353216	1065353216	0	0	0	0	0	1065353216
43	4112	"CREATURE\WOLF\WOLF.M2"	1	1	1	7	9	6	1	0	0	0	43	0.6112	2.031	0	-2.25668	-0.634411	0.001694	1070275190	1059739862	1071248570	1065353216	1065353216	0	0	0	0	0	1065353216
44	0	"CREATURE\WORGEN\WORGEN.M2"	1	1	1	7	18	12	1	0	0	0	44	0.6112	2.031	1.294047	-0.655967	-1.176232	0.000852	1060355199	1066027299	1074958915	1065353216	1065353216	0	0	0	0	0	1065353216
45	2	"CREATURE\GHOUL\GHOUL.M2"	1	1	2	1	18	12	1	0	0	0	45	0.6112	2.031	1.217973	-0.586957	-1.35872	-0.028185	1066845465	1069824596	1073247559	1065353216	1065353216	0	0	0	0	0	1065353216
47	8192	"CREATURE\DRAGONSPAWN\DRAGONSPAWN.M2"	1	1	1	5	18	12	1	0	0	0	47	0.6112	2.031	1.451612	-2.950162	-2.114284	-0.036094	1074815159	1074029042	1076168279	1065353216	1065353216	0	0	0	0	0	1065353216
49	2052	"CHARACTER\HUMAN\MALE\HUMANMALE.M2"	1	1	1	1	12	10	1	0	0	0	49	0.611112	2.03128	1.036183	-0.576851	-0.544345	-0.000694	1052537604	1057566944	1074283724	1065353216	1065353216	0	0	0	0	0	1065353216
50	2052	"CHARACTER\HUMAN\FEMALE\HUMANFEMALE.M2"	1	1	1	1	12	10	1	0	0	0	50	0.416666	1.91345	1.002637	-0.554002	-0.359899	-0.002056	1049446201	1052620819	1073112980	1065353216	1065353216	0	0	0	0	0	1065353216
51	2052	"CHARACTER\ORC\MALE\ORCMALE.M2"	1	1	1	1	14	14	1	0	0	0	51	0.611112	2.03128	1.117047	-0.733454	-0.874348	-0.006772	1061081485	1062895186	1075488403	1065353216	1065353216	0	0	0	0	0	1065353216
52	2052	"CHARACTER\ORC\FEMALE\ORCFEMALE.M2"	1	1	1	1	12	11	1	0	0	0	52	0.472222	2.05147	1.111886	-0.735923	-0.524625	-0.007052	1050368511	1057392880	1074363856	1065353216	1065353216	0	0	0	0	0	1065353216
53	2052	"CHARACTER\DWARF\MALE\DWARFMALE.M2"	1	1	1	1	12	10	1	0	0	0	53	0.611112	1.6066	0.724923	-0.639464	-0.640762	-0.020912	1053627922	1058764686	1070361056	1065353216	1065353216	0	0	0	0	0	1065353216
54	2052	"CHARACTER\DWARF\FEMALE\DWARFFEMALE.M2"	1	1	1	1	12	10	1	0	0	0	54	0.444445	1.52778	0.680556	-0.490628	-0.466469	-0.001158	1048853260	1056016427	1070172387	1065353216	1065353216	0	0	0	0	0	1065353216
55	2052	"CHARACTER\NIGHTELF\MALE\NIGHTELFMALE.M2"	1	1	1	1	12	10	1	0	0	0	55	0.777778	2.43808	1.300954	-0.713768	-0.617813	-0.004442	1050356532	1059263573	1076237154	1065353216	1065353216	0	0	0	0	0	1065353216
56	2052	"CHARACTER\NIGHTELF\FEMALE\NIGHTELFFEMALE.M2"	1	1	1	1	12	10	1	0	0	0	56	0.555556	2.25	1.334737	-0.651848	-0.388641	0.001303	1051778133	1058477997	1075239237	1065353216	1065353216	0	0	0	0	0	1065353216
57	2052	"CHARACTER\SCOURGE\MALE\SCOURGEMALE.M2"	1	1	2	1	12	10	1	0	0	0	57	0.694444	1.86111	1.078235	-0.823059	-0.530634	-0.010859	1053814015	1055737455	1074166992	1065353216	1065353216	0	0	0	0	0	1065353216
58	2052	"CHARACTER\SCOURGE\FEMALE\SCOURGEFEMALE.M2"	1	1	2	1	12	10	1	0	0	0	58	0.416666	1.84387	1.004568	-0.509509	-0.442011	-0.003772	1054108153	1054658982	1073971877	1065353216	1065353216	0	0	0	0	0	1065353216
59	2052	"CHARACTER\TAUREN\MALE\TAURENMALE.M2"	1	1	1	3	22	16	2	0	0	0	59	0.611112	2.03128	0.987215	-1.070677	-0.868193	-0.01165	1065148047	1062978837	1074785421	1065353216	1065353216	0	0	0	0	0	1065353216
60	2052	"CHARACTER\TAUREN\FEMALE\TAURENFEMALE.M2"	1	1.25	1	3	20	14	2	0	0	0	60	0.666666	2.11111	1.023314	-0.8978	-0.664422	-0.003575	1057649118	1059723151	1074854309	1065353216	1065353216	0	0	0	0	0	1065353216
61	12298	"CREATURE\CARRIONBIRD\CARRIONBIRD.M2"	0	1	1	1	18	12	1	0	0	0	61	0.611112	2.03128	0	-2.152836	-2.981109	0.374427	1071031364	1078197613	1086961832	1058642330	1065353216	0	0	0	0	0	1065353216
62	12296	"CREATURE\HYDRA\HYDRA.M2"	3	1	1	1	18	12	1	0	0	10	62	0.611112	2.03128	0	-6.072165	-2.778265	-0.194536	1075041832	1082746171	1083682947	1065353216	1065353216	0	0	0	0	0	1065353216
63	12290	"CREATURE\TARANTULA\TARANTULA.M2"	1	1	1	1	18	12	1	0	0	0	63	0.611112	2.03128	0	-2.262889	-3.051108	-0.024284	1077633752	1078118173	1076165318	1065353216	1065353216	0	0	0	0	0	1065353216
64	2	""	1	1	1	1	18	12	1	0	0	0	64	0	0	0	0	0	0	0	0	0	1065353216	1065353216	0	0	0	0	0	1065353216
65	4096	"CREATURE\HORSE\HORSE.M2"	1	1	1	6	18	12	1	0	0	0	65	0.611112	2.03128	1.865713	-1.243786	-0.435133	-0.02449	1073763584	1053177487	1076198365	1065353216	1065353216	0	0	0	0	0	1065353216
66	4096	"CREATURE\BOAR\BOAR.M2"	0	1	1	3	9	6	1	0	0	0	66	0.6112	2.031	0	-1.156953	-0.450194	-0.028118	1071918971	1055355002	1074135644	1065353216	1065353216	0	0	0	0	0	1065353216
67	16	"CREATURE\ANCIENTPROTECTOR\ANCIENTPROTECTOR.M2"	3	1	2	3	18	12	1	0	1	11	67	0.611112	2.03128	0	-1.836897	-2.812587	-0.032683	1076561554	1077840431	1086914115	1061997773	1056964608	0	0	0	0	0	1065353216
68	0	"CREATURE\DOOMGUARD\DOOMGUARD.M2"	1	1	1	3	18	12	1	0	0	0	68	0.6112	2.031	0	-2.127987	-1.873767	-0.008044	1061629832	1073892127	1082321164	1065353216	1065353216	0	0	0	0	0	1065353216
69	3	"CREATURE\ELEMENTALEARTH\ELEMENTALEARTH.M2"	1	1	1	3	18	12	1	0	0	0	69	0.611112	2.03128	0	-1.859194	-2.296979	-0.131291	1072594296	1074491094	1079314783	1050253722	1065353216	0	0	0	0	0	1065353216
70	2	"CREATURE\SKELETON\SKELETON.M2"	1	1	1	1	18	12	1	0	0	0	70	0.6944	2.083	1.391404	-0.606957	-0.747452	-0.01681	1057469485	1059736993	1073636119	1065353216	1065353216	0	0	0	0	0	1065353216
71	8194	"CREATURE\GOLEMHARVEST\GOLEMHARVEST.M2"	1	1	3	1	18	12	1	0	0	0	71	0.6112	2.031	0	-1.073586	-1.481991	-0.005854	1060796893	1069214895	1079537333	1065353216	1065353216	0	0	0	0	0	1065353216
72	2	"CREATURE\GOLEMHARVESTSTAGE2\GOLEMHARVESTSTAGE2.M2"	1	1	3	1	18	12	1	0	0	0	72	0.611112	2.03128	0	-1.026669	-1.415597	0.000997	1058572570	1068919524	1077965648	1065353216	1065353216	0	0	0	0	0	1065353216
73	4097	"CREATURE\DIREWOLF\DIREWOLF.M2"	1	1	1	7	6	4	1	0	0	0	73	0.611112	2.03128	1.399111	-2.152961	-0.575959	-0.140682	1070297503	1057751644	1072727096	1065353216	1065353216	0	0	0	0	0	1065353216
74	0	"CREATURE\HUMANMALEPEASANT\HUMANMALEPEASANT.M2"	1	1	1	4	12	10	1	0	0	0	74	0.6112	2.031	0	-0.372783	-0.540395	-0.001331	1054986541	1057984629	1072306894	1065353216	1065353216	0	0	0	0	0	1065353216
75	4097	"CREATURE\WINDSERPENT\WINDSERPENT.M2"	2	1	1	5	18	12	1	0	0	0	75	0.6112	2.031	0	-5.09821	-2.802927	0.012658	1076781289	1076116064	1084578387	1065353216	1065353216	0	0	0	0	0	1065353216
76	12297	"CREATURE\FRENZY\FRENZY.M2"	1	1	1	-1	18	12	1	0	0	0	76	0.6112	2.031	0	-1.52124	-0.791052	0.012092	1065618816	1065888401	1069162357	1065353216	1065353216	0	0	0	0	0	1065353216
77	0	"CREATURE\DRYAD\DRYAD.M2"	1	1	1	6	18	12	1	0	0	0	77	0.6112	2.031	0	-0.984859	-0.581058	-0.011109	1065878058	1054837861	1075564161	1065353216	1065353216	0	0	0	0	0	1065353216
78	0	"CREATURE\SATYR\SATYR.M2"	1	1	1	3	18	12	1	0	0	0	78	0.6112	2.031	0	-1.870011	-0.92214	-0.004847	1050786566	1063968978	1076973254	1065353216	1065353216	0	0	0	0	0	1065353216
79	0	"CREATURE\HUMANMALEKID\HUMANMALEKID.M2"	1	1	1	4	18	12	1	0	0	0	79	0.6112	2.031	0	-0.169948	-0.254709	0.007144	1046040023	1048788400	1067880804	1065353216	1065353216	0	0	0	0	0	1065353216
80	0	"CREATURE\HUMANFEMALEKID\HUMANFEMALEKID.M2"	1	1	1	4	18	12	1	0	0	0	80	0.611112	2.03128	0	-0.162359	-0.208797	-0.001194	1035439306	1045290820	1066728008	1065353216	1065353216	0	0	0	0	0	1065353216
81	4099	"CREATURE\SLIME\SLIME.M2"	1	1	2	-1	18	12	1	0	0	0	81	0.6112	2.031	0	-2.439952	-1.428039	-0.030023	1066099349	1068793720	1072410116	1065353216	1065353216	0	0	0	0	0	1065353216
82	4112	"CREATURE\TIGER\TIGER.M2"	1	1	1	7	18	12	1	0	0	0	82	0.611112	2.03128	1.241372	-2.428367	-0.658701	-0.006203	1065600705	1057530034	1067602219	1065353216	1065353216	0	0	0	0	0	1065353216
83	0	"CREATURE\BEAR\BEAR.M2"	1	1	1	7	18	12	1	0	0	0	83	0.6112	2.031	1.761474	-1.657582	-0.925305	-0.05871	1071099530	1063125973	1072443318	1065353216	1065353216	0	0	0	0	0	1065353216
84	8194	"CREATURE\GOLEMSTONE\GOLEMSTONE.M2"	1	1	3	-1	18	12	1	0	0	10	84	0.611112	2.03128	0	-1.011355	-2.025661	-0.067876	1073862356	1071393676	1079396396	1065353216	1065353216	0	0	0	0	0	1065353216
85	4097	"CREATURE\WYVERN\WYVERN.M2"	1	1	1	-1	18	12	1	0	0	0	85	0.611112	2.03128	1.193891	-3.258461	-5.229759	0.849886	1079781001	1084720641	1089713956	1065353216	1065353216	0	0	0	0	0	1065353216
86	0	"CREATURE\HUMANMALEPEASANT\HUMANMALEPEASANTAXE.M2"	1	1	1	1	18	12	1	0	0	0	86	0.5097	2.031	0	-0.37285	-0.540396	-0.001234	1054985702	1057984931	1072306709	1065353216	1065353216	0	0	0	0	0	1065353216
87	0	"CREATURE\HUMANMALEPEASANT\HUMANMALEPEASANTGOLD.M2"	1	1	1	1	18	12	1	0	0	0	87	0.5097	2.031	0	-0.991776	-0.527034	0.000585	1054963120	1057360500	1071732065	1065353216	1065353216	0	0	0	0	0	1065353216
88	0	"CREATURE\HUMANMALEPEASANT\HUMANMALEPEASANTPICK.M2"	1	1	1	1	18	12	1	0	0	0	88	0.5097	2.031	0	-0.432398	-0.540395	-0.001331	1062448694	1058223268	1072306894	1065353216	1065353216	0	0	0	0	0	1065353216
89	0	"CREATURE\HUMANMALEPEASANT\HUMANMALEPEASANTWOOD.M2"	1	1	1	1	18	12	1	0	0	0	89	0.611112	2.03128	0	-0.527288	-0.64041	0.000655	1058288649	1057723509	1074256486	1065353216	1065353216	0	0	0	0	0	1065353216
90	12297	"CREATURE\HIPPOGRYPH\HIPPOGRYPH.M2"	2	1	1	-1	18	12	1	0	0	0	90	0.6112	2.031	1.656586	-2.877178	-3.743629	0.039645	1074486628	1081137976	1084555675	1065353216	1065353216	0	0	0	0	0	1065353216
91	4097	"CREATURE\SILITHIDTANK\SILITHIDTANK.M2"	1	1	1	1	1	1	1	0	0	0	91	0.611112	2.03128	0	-2.460756	-1.440651	-0.043356	1068443294	1071833164	1078861828	1065353216	1065353216	0	0	0	0	0	1065353216
92	4099	"CREATURE\SILITHIDWASP\SILITHIDWASP.M2"	1	1	1	-1	18	12	1	0	0	0	92	0.611112	2.03128	2.764921	-1.944304	-2.61017	0.160823	1075162863	1075772542	1086257573	1065353216	1065353216	0	0	0	0	0	1065353216
93	0	"CREATURE\HUMANFEMALEBLACKSMITH\HUMANFEMALEBLACKSMITH.M2"	1	1	1	1	18	12	1	0	0	0	93	0.4722	1.944	0	-0.269897	-0.316466	-0.004714	1048354205	1051224418	1072877915	1065353216	1065353216	0	0	0	0	0	1065353216
94	0	"CREATURE\HUMANFEMALEFARMER\HUMANFEMALEFARMER.M2"	1	1	1	1	18	12	1	0	0	0	94	0.611112	2.03128	0	-0.529582	-0.427913	-0.00457	1048264212	1054787999	1072767395	1065353216	1065353216	0	0	0	0	0	1065353216
95	0	"CREATURE\HUMANFEMALEMERCHANTFAT\HUMANFEMALEMERCHANTFAT.M2"	1	1	1	1	18	12	1	0	0	0	95	0.6112	2.031	0	-0.316277	-0.369578	-0.008559	1048943555	1055751750	1073836632	1065353216	1065353216	0	0	0	0	0	1065353216
96	0	"CREATURE\HUMANFEMALEMERCHANTTHIN\HUMANFEMALEMERCHANTTHIN.M2"	1	1	1	1	18	12	1	0	0	0	96	0.5556	1.944	0	-0.3336	-0.369577	-0.008558	1048516743	1053737712	1072676437	1065353216	1065353216	0	0	0	0	0	1065353216
97	0	"CREATURE\HUMANFEMALEPEASANT\HUMANFEMALEPEASANT.M2"	1	1	1	1	18	12	1	0	0	0	97	0.4166	1.913	0	-0.300864	-0.330077	-0.001708	1051363232	1054317063	1072814421	1065353216	1065353216	0	0	0	0	0	1065353216
98	0	"CREATURE\HUMANFEMALEWARRIORHEAVY\HUMANFEMALEWARRIORHEAVY.M2"	1	1	1	1	18	12	1	0	0	0	98	0.4166	1.913	0	-0.281995	-0.342848	-0.002671	1048372929	1051703508	1073014834	1065353216	1065353216	0	0	0	0	0	1065353216
99	0	"CREATURE\HUMANFEMALEWARRIORLIGHT\HUMANFEMALEWARRIORLIGHT.M2"	1	1	1	1	18	12	1	0	0	0	99	0.4166	1.913	0	-0.322469	-0.319104	-0.001459	1049872577	1051234753	1072862824	1065353216	1065353216	0	0	0	0	0	1065353216
100	0	"CREATURE\HUMANFEMALEWARRIORMEDIUM\HUMANFEMALEWARRIORMEDIUM.M2"	1	1	1	1	18	12	1	0	0	0	100	0.4166	1.913	0	-0.271689	-0.325399	-0.001459	1048109929	1051234753	1072862941	1065353216	1065353216	0	0	0	0	0	1065353216
101	0	"CREATURE\HUMANMALEBLACKSMITH\HUMANMALEBLACKSMITH.M2"	1	1	1	1	18	12	1	0	0	0	101	0.6944	2.056	0	-0.360743	-0.664335	-0.002381	1054902789	1057669738	1073773436	1065353216	1065353216	0	0	0	0	0	1065353216
102	0	"CREATURE\HUMANMALEFARMER\HUMANMALEFARMER.M2"	1	1	1	1	18	12	1	0	0	0	102	0.5556	2.083	0	-0.255377	-0.437861	-0.000814	1051927484	1054764679	1073803803	1065353216	1065353216	0	0	0	0	0	1065353216
103	0	"CREATURE\HUMANMALENOBLE\HUMANMALENOBLE.M2"	1	1	1	1	18	12	1	0	0	0	103	0.6112	2.031	0.871599	-0.360744	-0.664336	-0.002395	1054900541	1057867323	1073937841	1065353216	1065353216	0	0	0	0	0	1065353216
104	0	"CREATURE\HUMANMALEWARRIORHEAVY\HUMANMALEWARRIORHEAVY.M2"	1	1	1	1	18	12	1	0	0	0	104	0.6112	2.031	0	-0.316737	-0.475834	-0.002818	1053707546	1056435488	1073981654	1065353216	1065353216	0	0	0	0	0	1065353216
105	0	"CREATURE\HUMANMALEWARRIORMEDIUM\HUMANMALEWARRIORMEDIUM.M2"	1	1	1	1	18	12	1	0	0	0	105	0.6112	2.031	0	-0.316737	-0.486773	-0.002813	1053707513	1057193986	1073689597	1065353216	1065353216	0	0	0	0	0	1065353216
106	0	"CREATURE\HUMANMALEWIZARD\HUMANMALEWIZARD.M2"	1	1	1	1	18	12	1	0	0	0	106	0.5097	2.031	0	-0.360743	-0.664337	-0.002381	1054900876	1057669754	1074925478	1065353216	1065353216	0	0	0	0	0	1065353216
107	0	"CREATURE\HUMANMALEWARRIORLIGHT\HUMANMALEWARRIORLIGHT.M2"	1	1	1	1	18	12	1	0	0	0	107	0.6112	2.031	0	-0.337104	-0.471952	-0.002563	1053720398	1056434180	1073695334	1065353216	1065353216	0	0	0	0	0	1065353216
108	0	"CREATURE\HUMANMALECASTER\HUMANMALECASTER.M2"	1	1	1	1	18	12	1	0	0	0	108	0.6112	2.031	0	-0.372525	-0.516474	-0.00081	1054679383	1057211636	1073824989	1065353216	1065353216	0	0	0	0	0	1065353216
109	0	"CREATURE\HUMANFEMALECASTER\HUMANFEMALECASTER.M2"	1	1	1	1	18	12	1	0	0	0	109	0.4166	1.913	0	-0.338402	-0.366659	-0.001565	1047911555	1051826451	1073426974	1065353216	1065353216	0	0	0	0	0	1065353216
110	12299	"CREATURE\WATERELEMENTAL\WATERELEMENTAL.M2"	1	1	2	4	18	12	1	0	0	0	110	0.611112	2.03128	0	-1.041009	-1.680827	0.366207	1065721358	1071096351	1078118249	1051931443	1065353216	0	0	0	0	0	1065353216
